geneIDs	Uniprot	logFC	logCPM	edgeR.pvalue	FDR	BPGO	MFGO
TRINITY_DN299291_c1_g1	Q9LZ23	-3.95978999189377	9.10694094607143	3.14319171129105e-05	0.000424811281504184		
TRINITY_DN314109_c2_g1	O81832	-3.73776378118991	6.23076969642153	0.00584077787952495	0.0362996135283729	protein phosphorylation [GO:0006468]; recognition of pollen [GO:0048544]	ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; carbohydrate binding [GO:0030246]; protein serine/threonine kinase activity [GO:0004674]
TRINITY_DN292973_c0_g1	Q6Z382	-4.66865157568464	6.97237871153889	0.000840030155334133	0.0075798639380733	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]; intra-Golgi vesicle-mediated transport [GO:0006891]; protein secretion [GO:0009306]	structural molecule activity [GO:0005198]
TRINITY_DN295225_c0_g2	Q9FHB6	-8.47547158341099	1.80183061149354	0.00251279880648096	0.0188764861797538	drug transmembrane transport [GO:0006855]; response to nematode [GO:0009624]	antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]
TRINITY_DN316974_c2_g2	O22433	-6.39100729833538	14.8710549962346	1.20437261141697e-05	0.00018183088938222	cellular copper ion homeostasis [GO:0006878]	copper ion binding [GO:0005507]; zinc ion binding [GO:0008270]
TRINITY_DN277000_c0_g1	Q94K73	-5.6642754665351	6.97365236048429	0.000149392927235394	0.00174479664073035	phenylalanyl-tRNA aminoacylation [GO:0006432]	ATP binding [GO:0005524]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]
TRINITY_DN295268_c2_g1	B9DFI7	-3.17128616388679	8.73629078387086	0.000468679344968007	0.00456151752413831		methyltransferase activity [GO:0008168]
TRINITY_DN274865_c0_g1	O94673	-3.85471816009335	9.30247637341744	3.06187943297465e-05	0.000417181218558328	phosphatidylcholine biosynthetic process [GO:0006656]	glycero-3-phosphocholine acyltransferase activity [GO:0106158]
TRINITY_DN298449_c3_g4	P40392	-4.28551674371933	7.26669413302905	0.000798295243844569	0.00724552428064206	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]; Rab protein signal transduction [GO:0032482]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
TRINITY_DN231207_c0_g1	Q7Y1L9	-6.31619944660782	5.90398826453452	0.000875660266266619	0.00781028393111005	cortical microtubule organization [GO:0043622]	
TRINITY_DN314218_c0_g2	Q00IB6	-7.05871959883711	7.57358273256188	9.6604072044607e-06	0.000150246031647266	dephosphorylation of RNA polymerase II C-terminal domain [GO:0070940]; response to salt stress [GO:0009651]	metal ion binding [GO:0046872]; protein C-terminus binding [GO:0008022]; RNA binding [GO:0003723]; RNA polymerase II CTD heptapeptide repeat phosphatase activity [GO:0008420]
TRINITY_DN310742_c0_g4	Q8W4I6	-5.80337821450099	4.98428648493289	0.00679174997568579	0.0411359416335568	brassinosteroid mediated signaling pathway [GO:0009742]; chloroplast organization [GO:0009658]; chloroplast rRNA processing [GO:1901259]; developmental process [GO:0032502]; positive regulation of carotenoid biosynthetic process [GO:1904143]; positive regulation of chlorophyll biosynthetic process [GO:1902326]; regulation of transcription, DNA-templated [GO:0006355]; response to absence of light [GO:0009646]; response to brassinosteroid [GO:0009741]; response to light stimulus [GO:0009416]; response to salt stress [GO:0009651]	GTP binding [GO:0005525]; hydrolase activity [GO:0016787]; rRNA binding [GO:0019843]
TRINITY_DN274800_c0_g1	A4FVR1	-3.73196874995519	8.81809709913959	7.7703911197909e-05	0.000981606551663381		unfolded protein binding [GO:0051082]
TRINITY_DN298237_c0_g2	Q9HCU8	-6.46774260094297	6.00472761980301	0.00115313264769165	0.00988627574683003	DNA damage response, detection of DNA damage [GO:0042769]; DNA-dependent DNA replication [GO:0006261]; mismatch repair [GO:0006298]; nucleotide-excision repair, DNA gap filling [GO:0006297]; nucleotide-excision repair, DNA incision [GO:0033683]; nucleotide-excision repair, DNA incision, 5'-to lesion [GO:0006296]; telomere maintenance [GO:0000723]; telomere maintenance via semi-conservative replication [GO:0032201]; transcription-coupled nucleotide-excision repair [GO:0006283]; translesion synthesis [GO:0019985]	
TRINITY_DN314160_c4_g1	Q9C9C0	-5.44851487159801	8.01881406404335	6.31743947843412e-05	0.000807953520072463	proteolysis [GO:0006508]; signal peptide processing [GO:0006465]	serine-type endopeptidase activity [GO:0004252]
TRINITY_DN292909_c0_g1	Q8GT66	-5.53505541535433	9.09517974588081	2.11121933741872e-07	4.25138738927239e-06	protein transport [GO:0015031]	
TRINITY_DN277933_c0_g1	Q5N712	-4.90669646760069	7.93711751471602	5.42137475889072e-05	0.000714006590585821	chromatin remodeling [GO:0006338]; defense response [GO:0006952]; positive regulation of gene expression, epigenetic [GO:0045815]; positive regulation of growth rate [GO:0040010]	dioxygenase activity [GO:0051213]; histone demethylase activity [GO:0032452]; histone demethylase activity (H3-K27 specific) [GO:0071558]; histone demethylase activity (H3-trimethyl-K4 specific) [GO:0034647]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]
TRINITY_DN255899_c0_g1	O48788	-6.08164880303806	5.93159634791703	0.00105341307647549	0.00913253073302978		ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
TRINITY_DN311412_c1_g1	A8IEF3	-6.67501114278395	7.9688658699267	1.42978824527189e-05	0.000210723553291261	histone arginine methylation [GO:0034969]; peptidyl-arginine methylation, to asymmetrical-dimethyl arginine [GO:0019919]; regulation of transcription, DNA-templated [GO:0006355]	histone-arginine N-methyltransferase activity [GO:0008469]; protein-arginine omega-N asymmetric methyltransferase activity [GO:0035242]
TRINITY_DN294783_c0_g1	Q8L4D8	-4.33287630430365	8.79362824698841	0.000104694618352735	0.00129611937520686		
TRINITY_DN295270_c0_g1	Q8K2V6	-4.76164323713494	6.94852050207218	0.000786836278498505	0.00718365274912352	protein import into nucleus [GO:0006606]; ribosomal protein import into nucleus [GO:0006610]	nuclear import signal receptor activity [GO:0061608]; Ran GTPase binding [GO:0008536]
TRINITY_DN310763_c4_g1	Q8RXU6	-4.63463131965189	5.76628783844315	0.00386775360020014	0.0264253805576588	embryo development ending in seed dormancy [GO:0009793]; lateral root formation [GO:0010311]; leaf development [GO:0048366]; leaf vascular tissue pattern formation [GO:0010305]; meristem growth [GO:0035266]; meristem maintenance [GO:0010073]; post-embryonic plant organ development [GO:0090696]; regulation of auxin polar transport [GO:2000012]; root meristem growth [GO:0010449]	
TRINITY_DN298237_c0_g1	Q6YWK8	-5.71477486384601	6.19016253622073	0.000457291780326742	0.00446472574167592	cell wall organization [GO:0071555]	glucomannan 4-beta-mannosyltransferase activity [GO:0047259]; mannan synthase activity [GO:0051753]; transferase activity, transferring glycosyl groups [GO:0016757]
TRINITY_DN274808_c0_g1	A6LKY1	-6.85216108745489	3.66036618346836	0.00378571638118401	0.0260373159994767	glutamine metabolic process [GO:0006541]	ATP binding [GO:0005524]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; pyrophosphatase activity [GO:0016462]
TRINITY_DN296758_c2_g1	Q6Z844	-4.67442112153169	7.77281455729541	0.000221297086025999	0.00242019251325254	intracellular protein transport [GO:0006886]; intra-Golgi vesicle-mediated transport [GO:0006891]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]	
TRINITY_DN643084_c0_g1	Q5ZKD5	-8.22662094328197	1.76454376020032	0.00304343306183017	0.0219567023924577		
TRINITY_DN311486_c4_g1	Q8LPS1	-5.07181738507173	5.92617228414174	0.00290276113484908	0.0213397760388549	fatty acid metabolic process [GO:0006631]; multicellular organism development [GO:0007275]; response to ozone [GO:0010193]	acyl-CoA ligase activity [GO:0003996]; ATP binding [GO:0005524]; decanoate-CoA ligase activity [GO:0102391]; long-chain fatty acid-CoA ligase activity [GO:0004467]
TRINITY_DN277292_c0_g1	Q8GZ79	-4.65799323388791	9.24410369098314	2.12680682703435e-05	0.000297849191387843	protein import into chloroplast stroma [GO:0045037]	protein transmembrane transporter activity [GO:0008320]
TRINITY_DN292961_c0_g1	O22207	-4.18034459655284	9.51841609247972	1.13984553714551e-05	0.000172932447914968	protein deubiquitination [GO:0016579]; ubiquitin-dependent protein catabolic process [GO:0006511]	thiol-dependent ubiquitin-specific protease activity [GO:0004843]
TRINITY_DN293450_c1_g1	Q8LG10	-6.53438463440036	7.54318477132784	0.00022572820373	0.00245944172435139		DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
TRINITY_DN292979_c1_g6	Q9ZUM2	-4.26224324675002	6.13148406210754	0.00499416277172684	0.031935813591931	viral replication complex formation and maintenance [GO:0046786]	
TRINITY_DN310768_c2_g1	Q9FNQ1	-3.3449241064751	8.72516674946339	0.000722878757990424	0.00669853220353402	DNA dealkylation involved in DNA repair [GO:0006307]; mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	ATP binding [GO:0005524]; ATP-dependent 3'-5' DNA helicase activity [GO:0043140]; ATP-dependent helicase activity [GO:0008026]; mRNA binding [GO:0003729]
TRINITY_DN296791_c0_g1	Q9FUZ0	-10.2016642461943	7.0163330003539	4.7835451904369e-07	9.13893355827297e-06	co-translational protein modification [GO:0043686]; N-terminal protein amino acid modification [GO:0031365]; peptidyl-methionine modification [GO:0018206]; translation [GO:0006412]	metal ion binding [GO:0046872]; peptide deformylase activity [GO:0042586]
TRINITY_DN294759_c0_g1	Q93YN4	-4.36133556560501	10.0118916551094	4.74059117793793e-05	0.000632419383436116	mitochondrial fission [GO:0000266]	
TRINITY_DN311745_c0_g3	Q67VP4	-3.56498082197027	9.3127448479832	0.000246193839064072	0.00260057997236622	actin cytoskeleton organization [GO:0030036]; actin filament organization [GO:0007015]; cell migration [GO:0016477]; cell morphogenesis [GO:0000902]; positive regulation of actin filament polymerization [GO:0030838]; Rho protein signal transduction [GO:0007266]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; protein kinase binding [GO:0019901]
TRINITY_DN317263_c4_g2	P14381	-3.28037554486596	8.60304211406866	0.000402137503285377	0.0040019793333384		
TRINITY_DN312738_c3_g1	Q9SEE9	-3.07278480243448	8.55436389435478	0.00063562352501676	0.00596137821189962	mRNA splicing, via spliceosome [GO:0000398]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; RNA splicing [GO:0008380]; sugar mediated signaling pathway [GO:0010182]	RNA binding [GO:0003723]
TRINITY_DN292396_c0_g4	Q38967	-9.31746425231106	1.96182293450054	0.00271724546053952	0.0201193174649995	acidic amino acid transport [GO:0015800]; amino acid transmembrane transport [GO:0003333]; amino acid transport [GO:0006865]; neutral amino acid transport [GO:0015804]; phloem loading [GO:0110126]	amino acid transmembrane transporter activity [GO:0015171]; symporter activity [GO:0015293]
TRINITY_DN298167_c1_g1	P40940	-3.88203821085097	8.81279046389147	0.000367109839623286	0.003716585245272	intracellular protein transport [GO:0006886]; response to cadmium ion [GO:0046686]; vesicle-mediated transport [GO:0016192]	GTP binding [GO:0005525]
TRINITY_DN256514_c0_g2	P35686	-3.88316214746561	7.67987491048751	0.00111621636711696	0.00962309096442057	translation [GO:0006412]	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
TRINITY_DN277003_c0_g1	Q8W4A5	-2.62213296679115	9.36625815613197	0.000795506440447797	0.0072414483328998		RNA binding [GO:0003723]
TRINITY_DN259162_c0_g1	P0C8K6	-8.02182513309664	1.67815359939065	0.00443636670404804	0.0293387926261297	translation [GO:0006412]	structural constituent of ribosome [GO:0003735]
TRINITY_DN294778_c3_g3	Q84WK5	-2.41375049493516	8.641798191237	0.00375911886739753	0.0259119663576734		
TRINITY_DN298177_c0_g1	Q9FJY7	-4.45051932037226	7.0251201949936	0.000690333824118562	0.00643549152303298	chloroplast RNA modification [GO:1900865]; cytidine to uridine editing [GO:0016554]; RNA modification [GO:0009451]	zinc ion binding [GO:0008270]
TRINITY_DN277047_c0_g1	Q05627	-12.0469405422942	3.12324785869669	0.000334906956825033	0.00344364462250325		
TRINITY_DN295083_c2_g1	B8AAV3	-3.43600172320125	9.75174791085277	0.000156437637972338	0.00181338760121493	chloroplast organization [GO:0009658]; heat acclimation [GO:0010286]; hyperosmotic salinity response [GO:0042538]; photosystem I assembly [GO:0048564]; response to photooxidative stress [GO:0080183]; response to water deprivation [GO:0009414]	
TRINITY_DN172833_c0_g1	O49561	-12.5378847527906	3.0798143220118	0.000571330990979595	0.00540755173419525	gibberellin biosynthetic process [GO:0009686]; gibberellin metabolic process [GO:0009685]	C-20 gibberellin 2-beta-dioxygenase activity [GO:0052635]; dioxygenase activity [GO:0051213]; metal ion binding [GO:0046872]
TRINITY_DN299758_c2_g1	Q9SZ30	-4.59447830888901	4.71575054840858	0.0210808645636774	0.102425864716769	glutamine metabolic process [GO:0006541]; histidine biosynthetic process [GO:0000105]	glutaminase activity [GO:0004359]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; oxo-acid-lyase activity [GO:0016833]
TRINITY_DN296783_c0_g1	Q93ZB6	-4.06557412890791	9.23535601549476	0.000229229384254682	0.00246341994537583	chlorophyll biosynthetic process [GO:0015995]; heme biosynthetic process [GO:0006783]; protoporphyrinogen IX biosynthetic process [GO:0006782]; response to cadmium ion [GO:0046686]	uroporphyrinogen decarboxylase activity [GO:0004853]
TRINITY_DN276293_c0_g2	Q9LJ97	-4.41117161587885	6.67688100633626	0.00259753587012898	0.0194187766136454	cellular ion homeostasis [GO:0006873]; response to lithium ion [GO:0010226]; seed germination [GO:0009845]	
TRINITY_DN293349_c0_g1	Q945S8	-4.99826939877638	7.52023682641155	0.000208279643797706	0.00232425702515497	regulation of transcription, DNA-templated [GO:0006355]	histone methyltransferase activity (H3-K36 specific) [GO:0046975]; protein-lysine N-methyltransferase activity [GO:0016279]
TRINITY_DN298447_c0_g1	Q8RWR1	-4.87317031568258	6.93476797478556	0.000389140943855781	0.00388513297172143	circadian rhythm [GO:0007623]; flower development [GO:0009908]; histone H3-K36 demethylation [GO:0070544]; regulation of circadian rhythm [GO:0042752]	2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; DNA-binding transcription factor activity [GO:0003700]; histone methyltransferase activity (H3-K36 specific) [GO:0046975]; metal ion binding [GO:0046872]
TRINITY_DN299047_c0_g1	Q9FQ20	-2.80659856022805	6.83674337861747	0.0163289045884244	0.0839500991713845	cell division [GO:0051301]; double-strand break repair [GO:0006302]; mitotic cell cycle [GO:0000278]; sister chromatid cohesion [GO:0007062]	chromatin binding [GO:0003682]
TRINITY_DN292999_c3_g1	Q9C942	-4.12862963741266	9.60405985368854	0.000211079573528573	0.00234154580670586	lignin biosynthetic process [GO:0009809]; response to cadmium ion [GO:0046686]; response to hydrogen peroxide [GO:0042542]; response to oxidative stress [GO:0006979]; response to zinc ion [GO:0010043]	2-acylglycerol O-acyltransferase activity [GO:0003846]; caffeoyl-CoA: alcohol caffeoyl transferase activity [GO:0090430]; hydrolase activity [GO:0016787]; lysophospholipase activity [GO:0004622]
TRINITY_DN299788_c0_g1	Q8H1G5	-4.94130895908675	6.14222453166527	0.00321500849373449	0.0229273071154568	ribosomal large subunit biogenesis [GO:0042273]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]
TRINITY_DN274050_c0_g1	Q9FX21	-3.12688495029404	4.72113181918713	0.0612739621268486	0.209318888281012	protein glycosylation [GO:0006486]	metal ion binding [GO:0046872]; oligosaccharyl transferase activity [GO:0004576]
TRINITY_DN314848_c0_g1	B9N843	-4.13701862301021	10.3983366871933	1.72108187324628e-05	0.000248273568109339	fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295]	acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]
TRINITY_DN298472_c6_g3	Q6NWJ4	-3.19191125518135	8.89315752983121	0.00109293664759143	0.00944871207903764	chromatin organization [GO:0006325]; positive regulation of transcription, DNA-templated [GO:0045893]	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; histone binding [GO:0042393]; ubiquitin modification-dependent histone binding [GO:0061649]
TRINITY_DN292951_c0_g1	Q6NRK1	-3.18047332080424	7.11046265153378	0.00849598923570892	0.0491496947374189	cell adhesion [GO:0007155]; centrosome cycle [GO:0007098]	microtubule minus-end binding [GO:0051011]
TRINITY_DN312740_c0_g1	Q9FGL9	-2.80051652204744	8.14774346386331	0.00262057915530978	0.0195438373149006	mRNA processing [GO:0006397]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of RNA splicing [GO:0043484]; regulation of translation [GO:0006417]; RNA splicing [GO:0008380]; seed germination [GO:0009845]	mRNA binding [GO:0003729]; RNA binding [GO:0003723]
TRINITY_DN553854_c0_g1	Q9LJD8	-8.2006361490926	1.76892549600013	0.00426645143530987	0.0283971337468474	activation of protein kinase activity [GO:0032147]; cell cycle [GO:0007049]; cell division [GO:0051301]; protein autophosphorylation [GO:0046777]; regulation of cell division [GO:0051302]; regulation of embryonic development [GO:0045995]; regulation of extent of cell growth [GO:0061387]; regulation of unidimensional cell growth [GO:0051510]; signal transduction by protein phosphorylation [GO:0023014]; stress-activated protein kinase signaling cascade [GO:0031098]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
TRINITY_DN223640_c0_g1	P74327	-9.41295525077448	1.99729760369355	0.00303675750628274	0.0219567023924577	rRNA processing [GO:0006364]	ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843]
TRINITY_DN299726_c0_g1	Q0IZS0	-2.56135312808574	8.49914240840056	0.00324538302440402	0.0230377533498405	NAD biosynthetic process [GO:0009435]; quinolinate catabolic process [GO:0034213]	nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]
TRINITY_DN310761_c3_g1	Q9FH51	-5.92966668959657	7.5782502219002	0.000203892711036717	0.00228640558209652	cell differentiation [GO:0030154]; flower development [GO:0009908]	
TRINITY_DN292370_c1_g7	P82024	-2.43284512457109	7.6019535108384	0.0174254709987276	0.0878368611417944	translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
TRINITY_DN298475_c0_g1	Q5S2C3	-4.03761915696613	5.46341348701343	0.0196023559158939	0.0970708664955065	actin cytoskeleton organization [GO:0030036]; actin nucleation [GO:0045010]; cell morphogenesis [GO:0000902]; regulation of translation [GO:0006417]; trichome morphogenesis [GO:0010090]	RNA 7-methylguanosine cap binding [GO:0000340]
TRINITY_DN311475_c2_g1	O64827	-1.91616820673015	9.83907495360602	0.00777637030170024	0.0457563993987875	chromatin remodeling [GO:0006338]; chromatin silencing [GO:0006342]; histone lysine methylation [GO:0034968]; regulation of histone H3-K9 dimethylation [GO:1900109]	DNA-binding transcription factor activity [GO:0003700]; histone-lysine N-methyltransferase activity [GO:0018024]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
TRINITY_DN311070_c0_g2	O48782	-3.12743930269118	9.87949353930809	0.000176138310462547	0.00201161649771802	carotenoid biosynthetic process [GO:0016117]; cellular response to UV-C [GO:0071494]; chloroplast-nucleus signaling pathway [GO:0010019]; flavonoid biosynthetic process [GO:0009813]; heme oxidation [GO:0006788]; photosynthesis [GO:0015979]; phytochromobilin biosynthetic process [GO:0010024]; regulation of meristem growth [GO:0010075]; regulation of stomatal movement [GO:0010119]	heme binding [GO:0020037]; heme oxygenase (decyclizing) activity [GO:0004392]; metal ion binding [GO:0046872]
TRINITY_DN298161_c0_g1	B1AVH7	-2.87494071168932	8.13375834917793	0.00332037056867518	0.0233557884319311	activation of GTPase activity [GO:0090630]; intracellular protein transport [GO:0006886]; positive regulation of GTPase activity [GO:0043547]	cadherin binding [GO:0045296]; GTPase activator activity [GO:0005096]; Rab GTPase binding [GO:0017137]
TRINITY_DN292387_c1_g4	O82752	-2.51136300094593	5.85860206080258	0.0675297693087171	0.223534370064684	drug transmembrane transport [GO:0006855]	antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]
TRINITY_DN311743_c1_g1	Q9LKA5	-4.32799041961514	8.04581311968933	0.000218950362955341	0.00240516165340554	cytidine to uridine editing [GO:0016554]; mitochondrial mRNA modification [GO:0080156]; mRNA processing [GO:0006397]; RNA modification [GO:0009451]	cobalt ion binding [GO:0050897]; protein dimerization activity [GO:0046983]; protein homodimerization activity [GO:0042803]
TRINITY_DN316932_c1_g1	F4JKH6	-3.34620250243516	9.89515533964298	0.000143328688776408	0.00168670072913682	cell cycle [GO:0007049]; multicellular organism development [GO:0007275]; response to abscisic acid [GO:0009737]	
TRINITY_DN255937_c0_g2	O22874	-2.40919569105486	4.21177537369982	0.151258488267851	0.367172565638431	plant-type cell wall organization [GO:0009664]; syncytium formation [GO:0006949]	
TRINITY_DN252362_c0_g1	Q9M0E2	-3.64981933835391	7.75818887354762	0.00128861672430503	0.0107573715464982	translation [GO:0006412]	structural constituent of ribosome [GO:0003735]
TRINITY_DN293499_c0_g3	Q0JF58	-6.32676740927998	2.45984263126066	0.0146967669794671	0.0781554876313587	gene silencing by RNA [GO:0031047]	nucleic acid binding [GO:0003676]
TRINITY_DN298166_c2_g3	O64884	-3.47459385571874	3.05762307919007	0.120542240646352	0.319580948032484	cell wall organization [GO:0071555]; fucose metabolic process [GO:0006004]	transferase activity, transferring glycosyl groups [GO:0016757]
TRINITY_DN294655_c3_g1	Q84WV9	-3.37601942783284	7.63336390829844	0.0026925557431732	0.0199843166070049	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase [GO:0017186]	glutaminyl-peptide cyclotransferase activity [GO:0016603]
TRINITY_DN234177_c0_g1	Q9FIK1	-7.18633570346576	4.01711896032251	0.00302410226226205	0.0219567023924577	protein ubiquitination [GO:0016567]	
TRINITY_DN274731_c0_g1	Q8LGS1	-3.31574116909101	8.14908664653244	0.00140237302241844	0.0114823928687436	response to abscisic acid [GO:0009737]; response to glucose [GO:0009749]; response to mannose [GO:1905582]; response to sucrose [GO:0009744]; seed dormancy process [GO:0010162]	kinase binding [GO:0019900]; metal ion binding [GO:0046872]
TRINITY_DN293398_c2_g7	P17614	-4.47934847450798	11.0315118268057	0.000319845451909233	0.00332188481093649	ATP synthesis coupled proton transport [GO:0015986]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
TRINITY_DN311791_c2_g1	F4JXF9	-5.55727875541323	5.68263423488565	0.00341245575197575	0.02378727601884	transcription by RNA polymerase III [GO:0006383]	DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; metal ion binding [GO:0046872]
TRINITY_DN314627_c4_g1	Q9M9E8	-3.17715461016588	8.76859567623986	0.00193530596648484	0.0150119598152145		
TRINITY_DN310080_c0_g1	Q949Z1	-2.63035096397261	8.32226960986521	0.00568204835142217	0.0355990681126551	carbohydrate metabolic process [GO:0005975]; plant-type cell wall modification involved in multidimensional cell growth [GO:0009831]	polygalacturonase activity [GO:0004650]
TRINITY_DN296706_c2_g1	Q8L7N4	-3.49195769973623	7.39410754165793	0.00541802131316424	0.0340828779761043	organelle organization [GO:0006996]; regulation of protein import into chloroplast stroma [GO:1904215]	metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]
TRINITY_DN296757_c3_g1	P50287	-2.01533581312683	9.03476639171668	0.0086247653893712	0.0495243949538105	asparagine catabolic process via L-aspartate [GO:0033345]	asparaginase activity [GO:0004067]; beta-aspartyl-peptidase activity [GO:0008798]
TRINITY_DN227390_c0_g1	Q7XZF5	-3.51553110857487	3.01640652610614	0.128299114689815	0.331958757873258	alkane biosynthetic process [GO:0043447]; cuticle hydrocarbon biosynthetic process [GO:0006723]; defense response [GO:0006952]; embryo development ending in seed dormancy [GO:0009793]; lipid metabolic process [GO:0006629]; seed development [GO:0048316]	
TRINITY_DN314258_c2_g2	Q9ZT94	-4.94072136665276	4.60764813386487	0.0133188285387418	0.0723429651316141	DNA integration [GO:0015074]; DNA recombination [GO:0006310]	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]
TRINITY_DN312744_c0_g1	B4I100	-1.71719201854546	10.2742512298064	0.0154623444368467	0.0812495009032945	histone H3-K36 demethylation [GO:0070544]; histone H3-K4 demethylation [GO:0034720]; negative regulation of transcription, DNA-templated [GO:0045892]	2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; histone demethylase activity (H3-K36 specific) [GO:0051864]; histone demethylase activity (H3-K4 specific) [GO:0032453]; iron ion binding [GO:0005506]
TRINITY_DN299260_c0_g1	P94078	-3.35058606085375	5.60434866256744	0.0388502422501651	0.15415576892854	mannose metabolic process [GO:0006013]; protein deglycosylation [GO:0006517]	alpha-mannosidase activity [GO:0004559]; carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]
TRINITY_DN298836_c0_g1	Q84RR2	-3.15611017962101	9.29662530619195	0.000505697137564222	0.00487580261919398	positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; protein polyubiquitination [GO:0000209]; ubiquitin-dependent protein catabolic process [GO:0006511]	metal ion binding [GO:0046872]; ubiquitin conjugating enzyme binding [GO:0031624]; ubiquitin protein ligase activity [GO:0061630]
TRINITY_DN311478_c0_g1	Q9FMP3	-2.74740335092357	6.94739693311954	0.0231510791365244	0.109560535057405	beta-alanine biosynthetic process [GO:0019483]; cellular response to nitrogen levels [GO:0043562]; pyrimidine nucleobase catabolic process [GO:0006208]; uracil catabolic process [GO:0006212]	dihydropyrimidinase activity [GO:0004157]; metal ion binding [GO:0046872]
TRINITY_DN271662_c0_g1	O65660	-3.18261021180568	9.50624076317237	0.00173624413768962	0.013778655400383	regulation of growth [GO:0040008]; response to cold [GO:0009409]; response to salt stress [GO:0009651]; response to water deprivation [GO:0009414]	catalase activity [GO:0004096]; heme binding [GO:0020037]
TRINITY_DN104613_c0_g1	Q9C8R8	-6.00326693504591	1.38430726516841	0.015058819309552	0.0796701636975444	Group III intron splicing [GO:0000374]; Group II intron splicing [GO:0000373]; intron homing [GO:0006314]; mitochondrial mRNA processing [GO:0090615]; mitochondrion organization [GO:0007005]; regulation of cellular amino acid metabolic process [GO:0006521]; regulation of cellulose biosynthetic process [GO:2001006]; regulation of polysaccharide biosynthetic process [GO:0032885]; regulation of triglyceride catabolic process [GO:0010896]; seed germination [GO:0009845]; seedling development [GO:0090351]; vegetative to reproductive phase transition of meristem [GO:0010228]	endonuclease activity [GO:0004519]
TRINITY_DN226618_c0_g1	Q39131	-6.38475954257761	2.25992096978286	0.0136840664906694	0.0736559752845597		electron transfer activity [GO:0009055]
TRINITY_DN299022_c0_g1	B8B2G4	-1.82661652716865	9.0777827181093	0.0133232601373247	0.0723429651316141	mRNA processing [GO:0006397]; phloem or xylem histogenesis [GO:0010087]; production of miRNAs involved in gene silencing by miRNA [GO:0035196]; production of siRNA involved in RNA interference [GO:0030422]; regulation of growth [GO:0040008]	pre-miRNA binding [GO:0070883]; primary miRNA binding [GO:0070878]
TRINITY_DN299750_c3_g2	Q8GV43	-3.2280576599533	11.5031776069081	0.00183453626899851	0.0143596831803775	inositol trisphosphate biosynthetic process [GO:0032959]; lipid catabolic process [GO:0016042]; phosphatidylinositol-mediated signaling [GO:0048015]; release of sequestered calcium ion into cytosol [GO:0051209]	phosphatidylinositol phospholipase C activity [GO:0004435]
TRINITY_DN311784_c3_g3	Q9LJU6	-3.11739281112209	9.041847143974	0.00134833388941519	0.0111345269361167		
TRINITY_DN277207_c0_g1	Q9STZ2	-2.14324102239671	8.45508934195496	0.0149946381292204	0.079466446934824		
