geneIDs	Uniprot	logFC	logCPM	edgeR.pvalue	FDR	BPGO	MFGO
TRINITY_DN298834_c0_g1	Q10179	20.6738907423999	9.58817979768917	7.21583744331571e-14	6.03595051001679e-12	cytoplasmic translation [GO:0002181]; diadenosine tetraphosphate biosynthetic process [GO:0015966]; glycyl-tRNA aminoacylation [GO:0006426]; mitochondrial glycyl-tRNA aminoacylation [GO:0070150]; mitochondrial translation [GO:0032543]	ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]; protein dimerization activity [GO:0046983]; transferase activity [GO:0016740]
TRINITY_DN276025_c0_g1	O18404	21.3800510316547	9.2188210720157	1.98838336144278e-14	2.45512742858048e-12	acyl-CoA metabolic process [GO:0006637]; androgen metabolic process [GO:0008209]; ecdysone metabolic process [GO:0008205]; estrogen metabolic process [GO:0008210]; fatty acid metabolic process [GO:0006631]; mitochondrial tRNA processing [GO:0090646]; RNA phosphodiester bond hydrolysis, endonucleolytic [GO:0090502]; steroid metabolic process [GO:0008202]	3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity [GO:0047015]; 3-hydroxyacyl-CoA dehydrogenase activity [GO:0003857]; 7-beta-hydroxysteroid dehydrogenase (NADP+) activity [GO:0047022]; acetoacetyl-CoA reductase activity [GO:0018454]; dihydrotestosterone 17-beta-dehydrogenase activity [GO:0035410]; estradiol 17-beta-dehydrogenase activity [GO:0004303]; steroid dehydrogenase activity [GO:0016229]; testosterone dehydrogenase (NAD+) activity [GO:0047035]; testosterone dehydrogenase [NAD(P)] activity [GO:0030283]
TRINITY_DN296278_c0_g5	Q54J34	22.383494083794	7.36270478524612	1.96865376038097e-10	6.4818972216799e-09	'de novo' AMP biosynthetic process [GO:0044208]; 'de novo' IMP biosynthetic process [GO:0006189]; purine nucleotide biosynthetic process [GO:0006164]	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity [GO:0070626]; N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity [GO:0004018]
TRINITY_DN298843_c0_g1	Q55D99	21.3996836154872	7.38253974543802	4.52114546504829e-11	1.59010741071869e-09	activation of protein kinase activity [GO:0032147]; aggregation involved in sorocarp development [GO:0031152]; cell motility [GO:0048870]; chemotaxis [GO:0006935]; chemotaxis to cAMP [GO:0043327]; establishment of cell polarity [GO:0030010]; establishment or maintenance of cell polarity [GO:0007163]; mitotic cytokinesis [GO:0000281]; myosin II filament assembly [GO:0031036]; phagocytosis [GO:0006909]; positive regulation of cytokinesis [GO:0032467]; regulation of sorocarp development [GO:0031156]; response to differentiation-inducing factor 1 [GO:1903013]; signal transduction by protein phosphorylation [GO:0023014]; stress-activated protein kinase signaling cascade [GO:0031098]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; myosin II binding [GO:0045159]; protein serine/threonine kinase activity [GO:0004674]
TRINITY_DN311484_c1_g1	O15066	19.165907808135	5.70079145921827	5.72498973799177e-08	1.33224385256275e-06	anterograde axonal transport [GO:0008089]; antigen processing and presentation of exogenous peptide antigen via MHC class II [GO:0019886]; determination of left/right symmetry [GO:0007368]; intraciliary transport involved in cilium assembly [GO:0035735]; microtubule-based movement [GO:0007018]; mitotic centrosome separation [GO:0007100]; mitotic spindle assembly [GO:0090307]; mitotic spindle organization [GO:0007052]; plus-end-directed vesicle transport along microtubule [GO:0072383]; positive regulation of cytokinesis [GO:0032467]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, plus-end-directed [GO:0008574]; intraciliary transport particle B binding [GO:0120170]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; Rho GTPase binding [GO:0017048]
TRINITY_DN292660_c0_g1	F4I9T0	19.9615980199062	5.99142183427253	2.00738978853424e-08	5.17739282959457e-07		
TRINITY_DN318563_c0_g1	Q9C9S4	19.7556548109639	8.76274688485037	7.29584000633265e-13	4.03225443207135e-11	trehalose biosynthetic process [GO:0005992]	trehalose-phosphatase activity [GO:0004805]
TRINITY_DN293455_c0_g1	P11883	20.0228159007345	8.342654480761	4.58786624029795e-12	1.86834815970028e-10	aging [GO:0007568]; cellular aldehyde metabolic process [GO:0006081]; oxidation-reduction process [GO:0055114]; positive regulation of cell population proliferation [GO:0008284]; response to cAMP [GO:0051591]; response to drug [GO:0042493]; response to glucocorticoid [GO:0051384]; response to hypoxia [GO:0001666]; response to nutrient [GO:0007584]; response to organic cyclic compound [GO:0014070]	3-chloroallyl aldehyde dehydrogenase activity [GO:0004028]; alcohol dehydrogenase (NADP+) activity [GO:0008106]; aldehyde dehydrogenase (NAD) activity [GO:0004029]; aldehyde dehydrogenase [NAD(P)+] activity [GO:0004030]; benzaldehyde dehydrogenase (NAD+) activity [GO:0018479]
TRINITY_DN277371_c0_g1	E9F8M3	20.6621098426618	9.87080656693431	1.70114759341838e-13	1.1445764786152e-11		ligase activity [GO:0016874]; methyltransferase activity [GO:0008168]; oxidoreductase activity [GO:0016491]; phosphopantetheine binding [GO:0031177]
TRINITY_DN271265_c0_g1	P11029	23.1810571665582	8.99217130737707	2.85837153506691e-13	1.805440796129e-11	fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295]; positive regulation of gene expression [GO:0010628]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of biological quality [GO:0065008]; regulation of gene expression, epigenetic [GO:0040029]; response to carbohydrate [GO:0009743]; response to fatty acid [GO:0070542]; response to thyroid hormone [GO:0097066]; transport [GO:0006810]	acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; biotin binding [GO:0009374]; biotin carboxylase activity [GO:0004075]; DBD domain binding [GO:0050692]; metal ion binding [GO:0046872]; signaling receptor binding [GO:0005102]; sterol response element binding [GO:0032810]; thyroid hormone receptor binding [GO:0046966]
TRINITY_DN298602_c0_g1	Q9HZP7	21.5622158296111	10.142527197682	4.61771435005227e-13	2.6975303607523e-11	fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]	electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity [GO:0016491]
TRINITY_DN310084_c1_g2	Q55G11	18.5420478678592	6.8631299646877	2.7049889747236e-10	8.20778517330348e-09	ceramide catabolic process [GO:0046514]; ceramide metabolic process [GO:0006672]; long-chain fatty acid biosynthetic process [GO:0042759]; sphingosine biosynthetic process [GO:0046512]	ceramidase activity [GO:0102121]; N-acylsphingosine amidohydrolase activity [GO:0017040]
TRINITY_DN276016_c0_g1	Q9SSF1	21.0588711515207	6.58817846739286	5.02159607054573e-09	1.33981377916716e-07	posttranscriptional gene silencing by RNA [GO:0035194]; spliceosomal snRNP assembly [GO:0000387]	RNA binding [GO:0003723]
TRINITY_DN292320_c0_g4	O14734	22.8773198439766	10.9792527002554	2.06246569121462e-14	2.45512742858048e-12	acyl-CoA metabolic process [GO:0006637]; alpha-linolenic acid metabolic process [GO:0036109]; bile acid biosynthetic process [GO:0006699]; dicarboxylic acid catabolic process [GO:0043649]; fatty acid beta-oxidation using acyl-CoA oxidase [GO:0033540]; fatty acid catabolic process [GO:0009062]; negative regulation of CD4 biosynthetic process [GO:0045225]; peroxisome fission [GO:0016559]; protein targeting to peroxisome [GO:0006625]; viral process [GO:0016032]	acetoacetyl-CoA hydrolase activity [GO:0047603]; acetyl-CoA hydrolase activity [GO:0003986]; acyl-CoA hydrolase activity [GO:0047617]; carboxylic ester hydrolase activity [GO:0052689]; choloyl-CoA hydrolase activity [GO:0033882]; CoA hydrolase activity [GO:0016289]; hydroxymethylglutaryl-CoA hydrolase activity [GO:0047994]; medium-chain acyl-CoA hydrolase activity [GO:0052815]; myristoyl-CoA hydrolase activity [GO:0102991]; palmitoyl-CoA hydrolase activity [GO:0016290]; signaling receptor binding [GO:0005102]; succinyl-CoA hydrolase activity [GO:0004778]
TRINITY_DN316649_c0_g1	Q5R962	21.5676638863997	11.3026247083034	1.09558643158135e-13	8.47710001436069e-12	tRNA processing [GO:0008033]	methyltransferase activity [GO:0008168]; tRNA binding [GO:0000049]
TRINITY_DN276554_c0_g1	F4JRF4	17.0116485944408	4.63494388845045	9.57417639159406e-07	1.7328699375429e-05	base-excision repair [GO:0006284]; DNA repair [GO:0006281]; mismatch repair [GO:0006298]	4 iron, 4 sulfur cluster binding [GO:0051539]; 8-oxo-7,8-dihydroguanine DNA N-glycosylase activity [GO:0034039]; adenine/guanine mispair binding [GO:0035485]; metal ion binding [GO:0046872]; oxidized purine DNA binding [GO:0032357]; purine-specific mismatch base pair DNA N-glycosylase activity [GO:0000701]
TRINITY_DN277215_c0_g1	Q9A9I6	20.6936657690256	9.34544600932653	3.69267488308422e-15	1.14288287631456e-12	cellular protein modification process [GO:0006464]	peptide-methionine (S)-S-oxide reductase activity [GO:0008113]
TRINITY_DN274809_c0_g1	A6VU31	21.709249134594	7.12265422095082	3.73951222150076e-10	1.10226574528999e-08	tRNA pseudouridine synthesis [GO:0031119]	RNA binding [GO:0003723]; tRNA pseudouridine synthase activity [GO:0106029]
TRINITY_DN311753_c2_g3	Q1PFN9	19.924853200714	7.54027078263658	5.17071179499917e-12	2.07835753318473e-10	negative regulation of seed dormancy process [GO:1902039]; regulation of translation [GO:0006417]	RNA binding [GO:0003723]
TRINITY_DN311742_c0_g1	Q9FN03	18.1635415619311	7.36308066356959	8.86599145821003e-11	3.01541138056704e-09	entrainment of circadian clock [GO:0009649]; protein-chromophore linkage [GO:0018298]; response to UV [GO:0009411]; response to UV-B [GO:0010224]	chromatin binding [GO:0003682]; guanyl-nucleotide exchange factor activity [GO:0005085]; identical protein binding [GO:0042802]; photoreceptor activity [GO:0009881]; protein homodimerization activity [GO:0042803]
TRINITY_DN3495_c0_g1	P17609	19.9600472367076	5.96870883364142	3.30451746979641e-08	8.11704886430149e-07	exocytosis [GO:0006887]; Golgi to plasma membrane transport [GO:0006893]; intracellular protein transport [GO:0006886]; protein localization to plasma membrane [GO:0072659]; protein secretion [GO:0009306]; Rab protein signal transduction [GO:0032482]; regulation of exocytosis [GO:0017157]; signaling [GO:0023052]; vesicle docking involved in exocytosis [GO:0006904]; vesicle fusion [GO:0006906]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
TRINITY_DN296377_c0_g1	Q0DXS3	17.9912410673623	5.04034085731647	3.85782787450705e-07	7.50941966767252e-06	positive regulation of posttranscriptional gene silencing [GO:0060148]; production of siRNA involved in chromatin silencing by small RNA [GO:0070919]; production of siRNA involved in RNA interference [GO:0030422]; response to salicylic acid [GO:0009751]; response to virus [GO:0009615]; wax biosynthetic process [GO:0010025]	RNA binding [GO:0003723]; RNA-directed 5'-3' RNA polymerase activity [GO:0003968]
TRINITY_DN312726_c1_g3	O80738	21.9171654698579	12.2725523829399	3.91195547627601e-16	6.05375109953713e-13	dephosphorylation [GO:0016311]	transferase activity, transferring glycosyl groups [GO:0016757]
TRINITY_DN293895_c0_g1	Q53RK8	19.7142906111476	5.8635249522504	4.2177073630474e-08	9.88924567320582e-07	mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	ATP binding [GO:0005524]; helicase activity [GO:0004386]; RNA binding [GO:0003723]
TRINITY_DN254084_c0_g1	Q47BF5	17.1564807889615	5.2595179969131	1.47426522272083e-07	3.04190057621398e-06	regulation of RNA metabolic process [GO:0051252]	4-hydroxy-4-methyl-2-oxoglutarate aldolase activity [GO:0047443]; metal ion binding [GO:0046872]; ribonuclease inhibitor activity [GO:0008428]
TRINITY_DN274840_c0_g2	Q839B2	22.75876139707	9.11685784159346	1.16993216285774e-14	1.90575791791826e-12	IMP salvage [GO:0032264]; purine ribonucleoside salvage [GO:0006166]	guanine phosphoribosyltransferase activity [GO:0052657]; hypoxanthine phosphoribosyltransferase activity [GO:0004422]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]
TRINITY_DN293682_c3_g2	A9PEK8	20.9458956797956	11.1805571786185	3.52714415641126e-12	1.4752042113639e-10	one-carbon metabolic process [GO:0006730]; S-adenosylmethionine biosynthetic process [GO:0006556]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; methionine adenosyltransferase activity [GO:0004478]
TRINITY_DN294194_c0_g1	Q58DA0	20.9185765199175	9.39786060181739	1.17666394215895e-12	5.87383048545475e-11	proteasome assembly [GO:0043248]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]	polyubiquitin modification-dependent protein binding [GO:0031593]
TRINITY_DN316900_c0_g3	Q03168	20.8057371669807	7.17291487971585	2.49442878256053e-10	7.76960632868147e-09		aspartic-type endopeptidase activity [GO:0004190]
TRINITY_DN292320_c0_g2	P49691	21.9364001465132	11.7709303210387	1.09902299681544e-14	1.90575791791826e-12	response to cytokinin [GO:0009735]; translation [GO:0006412]	mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]
TRINITY_DN298841_c2_g1	Q86FP7	17.4334731725652	10.4512928852667	2.48384053865956e-14	2.65085740246597e-12	cytoplasmic translation [GO:0002181]	structural constituent of ribosome [GO:0003735]
TRINITY_DN314864_c1_g2	P53995	22.1438221166004	14.5826255266962	5.79167809766046e-14	5.12149820350261e-12	anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell division [GO:0051301]; metaphase/anaphase transition of mitotic cell cycle [GO:0007091]; protein K11-linked ubiquitination [GO:0070979]	
TRINITY_DN259595_c0_g1	P43644	22.6374068610491	11.268516045962	1.08794885913567e-13	8.47710001436069e-12	protein folding [GO:0006457]; response to heat [GO:0009408]	ATP binding [GO:0005524]; heat shock protein binding [GO:0031072]; metal ion binding [GO:0046872]; unfolded protein binding [GO:0051082]
TRINITY_DN298164_c0_g1	Q2UU67	19.1507416085678	5.66522185861127	9.32391731798781e-08	2.03222000698396e-06	glycine import into mitochondrion [GO:1904983]	glycine transmembrane transporter activity [GO:0015187]
TRINITY_DN312745_c1_g3	P22216	16.2614231800615	4.2376681062774	2.42566977179705e-06	4.19410499648708e-05	deoxyribonucleoside triphosphate biosynthetic process [GO:0009202]; DNA damage checkpoint [GO:0000077]; DNA repair [GO:0006281]; DNA replication initiation [GO:0006270]; mitotic DNA damage checkpoint [GO:0044773]; negative regulation of phosphorylation [GO:0042326]; protein localization [GO:0008104]; protein phosphorylation [GO:0006468]; signal transduction in response to DNA damage [GO:0042770]	ATP binding [GO:0005524]; DNA replication origin binding [GO:0003688]; protein kinase activity [GO:0004672]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]; protein tyrosine kinase activity [GO:0004713]
TRINITY_DN311468_c0_g1	Q8NC42	20.2051843918467	9.48197743917277	8.78684891599514e-13	4.53254956583416e-11	cellular response to drug [GO:0035690]; negative regulation of MAPK cascade [GO:0043409]; regulation of protein stability [GO:0031647]; ubiquitin-dependent protein catabolic process [GO:0006511]	metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]
TRINITY_DN276063_c0_g1	Q5ZMQ9	22.3439652967885	8.91797348758866	2.42619996279498e-13	1.56439351767718e-11	protein import into peroxisome matrix, docking [GO:0016560]	peroxisome matrix targeting signal-1 binding [GO:0005052]
TRINITY_DN292998_c2_g1	O65731	21.3144470330045	10.7944038068706	6.39743163883264e-13	3.60000925857946e-11	translation [GO:0006412]	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
TRINITY_DN314168_c2_g5	O22941	20.0068035597293	8.32227611196938	2.02836126698163e-12	8.71913627959463e-11	proteolysis involved in cellular protein catabolic process [GO:0051603]	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]
TRINITY_DN294161_c0_g2	O22899	18.4175935545193	6.85700603802291	1.82424981299403e-10	6.07102491528659e-09	mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	ATP binding [GO:0005524]; ATP-dependent 3'-5' RNA helicase activity [GO:0034459]; RNA binding [GO:0003723]
TRINITY_DN311484_c1_g5	Q52828	15.2967603084957	3.85096822469622	5.44305763190442e-06	9.00869698970276e-05		transferase activity [GO:0016740]
TRINITY_DN292975_c0_g1	B1ZSW8	19.0955149421413	5.73927857671163	6.67041180696541e-08	1.51800915754103e-06	aspartyl-tRNA aminoacylation [GO:0006422]	aspartate-tRNA(Asn) ligase activity [GO:0050560]; aspartate-tRNA ligase activity [GO:0004815]; ATP binding [GO:0005524]; nucleic acid binding [GO:0003676]
TRINITY_DN271000_c0_g1	Q9K8E9	21.7563053192141	8.75935447869139	1.25297618601496e-12	6.15549412018462e-11	leucine biosynthetic process [GO:0009098]	3-isopropylmalate dehydrogenase activity [GO:0003862]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]
TRINITY_DN277393_c0_g1	Q53P98	23.9727415901808	8.35890857345442	1.05610068387191e-11	4.03534767479451e-10	membrane protein proteolysis [GO:0033619]	aspartic endopeptidase activity, intramembrane cleaving [GO:0042500]
TRINITY_DN223644_c0_g1	Q9P783	20.6924368189445	7.45346723942539	2.90296845909061e-11	1.05702204481005e-09	ribosome biogenesis [GO:0042254]; rRNA processing [GO:0006364]	
TRINITY_DN293350_c0_g1	O68965	23.0907935052753	8.72363013035041	1.38746733710324e-12	6.60647908974544e-11		inositol 2-dehydrogenase activity [GO:0050112]
TRINITY_DN311753_c2_g8	P48758	20.7944184311432	8.61104561003733	1.65793983557206e-13	1.14029417579901e-11	drug metabolic process [GO:0017144]; oxidation-reduction process [GO:0055114]; vitamin K metabolic process [GO:0042373]	15-hydroxyprostaglandin dehydrogenase (NADP+) activity [GO:0047021]; carbonyl reductase (NADPH) activity [GO:0004090]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; prostaglandin-E2 9-reductase activity [GO:0050221]
TRINITY_DN298805_c0_g4	A9UNU6	20.8454986353356	8.36257880055571	3.69057316318557e-12	1.52297652534125e-10	rRNA processing [GO:0006364]	snoRNA binding [GO:0030515]
TRINITY_DN276974_c0_g1	Q9CA40	17.1449858045241	5.85063577444203	4.15915767637964e-08	9.82640687663739e-07	cellular response to DNA damage stimulus [GO:0006974]; dGTP catabolic process [GO:0006203]	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity [GO:0035539]; 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity [GO:0008413]; dihydroneopterin triphosphate pyrophosphohydrolase activity [GO:0019177]; metal ion binding [GO:0046872]; NAD+ diphosphatase activity [GO:0000210]
TRINITY_DN274001_c0_g1	P79733	21.3082863946522	7.8197416677977	1.46473867786034e-10	4.92757196519322e-09	deoxyribonucleotide biosynthetic process [GO:0009263]; DNA replication [GO:0006260]	metal ion binding [GO:0046872]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]
TRINITY_DN294652_c0_g3	Q5U780	19.2462192790914	5.7388729467713	4.06750651946952e-08	9.75886254089781e-07	lipid catabolic process [GO:0016042]	metal ion binding [GO:0046872]; triglyceride lipase activity [GO:0004806]
TRINITY_DN276022_c0_g1	Q54EW1	21.9627207870477	7.34589125668947	2.16008547503899e-10	7.03733110025859e-09	cellular response to tetrahydrofolate [GO:1904482]; folic acid metabolic process [GO:0046655]; glycine biosynthetic process from serine [GO:0019264]; glycine metabolic process [GO:0006544]; L-serine catabolic process [GO:0006565]; one-carbon metabolic process [GO:0006730]; tetrahydrofolate interconversion [GO:0035999]; tetrahydrofolate metabolic process [GO:0046653]	amino acid binding [GO:0016597]; cobalt ion binding [GO:0050897]; glycine hydroxymethyltransferase activity [GO:0004372]; pyridoxal phosphate binding [GO:0030170]; serine binding [GO:0070905]; zinc ion binding [GO:0008270]
TRINITY_DN276264_c0_g1	Q5XHZ0	22.4805895765515	10.3812772280744	2.62355572823413e-14	2.70663499296154e-12	negative regulation of cellular respiration [GO:1901856]; negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide [GO:1903751]; protein folding [GO:0006457]; translational attenuation [GO:0009386]	ATP binding [GO:0005524]; protein kinase binding [GO:0019901]; RNA binding [GO:0003723]; unfolded protein binding [GO:0051082]
TRINITY_DN316900_c0_g1	Q03168	18.5827589355515	5.33825334913601	2.63888086151685e-07	5.2354719656376e-06		aspartic-type endopeptidase activity [GO:0004190]
TRINITY_DN316900_c0_g2	P42210	17.4339381504514	4.76521453301963	9.17331959947456e-07	1.67008377413963e-05	lipid metabolic process [GO:0006629]	aspartic-type endopeptidase activity [GO:0004190]
TRINITY_DN299263_c0_g3	P34099	17.0141150909608	4.56422730019181	1.48421952145125e-06	2.65529446178707e-05	activation of GTPase activity [GO:0090630]; c-di-GMP signaling [GO:0061939]; chemotaxis to cAMP [GO:0043327]; culmination involved in sorocarp development [GO:0031154]; negative regulation of gene expression [GO:0010629]; negative regulation of GTPase activity [GO:0034260]; negative regulation of protein kinase activity [GO:0006469]; positive regulation of chemorepellent activity [GO:1903669]; positive regulation of gene expression [GO:0010628]; protein kinase A signaling [GO:0010737]; protein phosphorylation [GO:0006468]; regulation of macropinocytosis [GO:1905301]; regulation of MAP kinase activity [GO:0043405]; regulation of sorocarp spore cell differentiation [GO:1901261]; regulation of sorocarp stalk cell differentiation [GO:0031285]; regulation of sporulation resulting in formation of a cellular spore [GO:0042173]; regulation of transcription, DNA-templated [GO:0006355]; response to curcumin [GO:1904643]; signal transduction [GO:0007165]; sorocarp morphogenesis [GO:0031288]; sorocarp spore cell differentiation [GO:0044671]; sporulation resulting in formation of a cellular spore [GO:0030435]	ATP binding [GO:0005524]; cAMP-dependent protein kinase activity [GO:0004691]; protein kinase A regulatory subunit binding [GO:0034237]
TRINITY_DN277043_c0_g1	P40991	19.1542953228374	8.45151376495427	6.35228718265759e-12	2.48864921902851e-10	assembly of large subunit precursor of preribosome [GO:1902626]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; ribosomal large subunit biogenesis [GO:0042273]; rRNA base methylation [GO:0070475]; rRNA methylation [GO:0031167]	RNA binding [GO:0003723]; rRNA (cytosine-C5-)-methyltransferase activity [GO:0009383]
TRINITY_DN276910_c0_g1	Q0VD24	16.7587773330096	4.45277077518028	1.6458307940513e-06	2.91076931862216e-05	histone H3-K36 methylation [GO:0010452]; histone H3-K4 methylation [GO:0051568]	histone methyltransferase activity (H3-K36 specific) [GO:0046975]; histone methyltransferase activity (H3-K4 specific) [GO:0042800]; zinc ion binding [GO:0008270]
TRINITY_DN314236_c0_g1	Q12019	18.9316442425748	8.88768261815068	1.5573196708571e-12	7.08809467838635e-11	protein-RNA complex remodeling [GO:0110136]; regulation of ribosomal subunit export from nucleus [GO:2000200]; ribosomal large subunit assembly [GO:0000027]; rRNA processing [GO:0006364]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]
TRINITY_DN299755_c1_g3	P34221	16.3315264367687	4.26238773285424	2.47853743117452e-06	4.26170741638063e-05	cellular response to osmotic stress [GO:0071470]; inactivation of MAPK activity [GO:0000188]; negative regulation of stress-activated MAPK cascade [GO:0032873]; protein dephosphorylation [GO:0006470]; regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0000079]	magnesium-dependent protein serine/threonine phosphatase activity [GO:0004724]; MAP kinase serine/threonine phosphatase activity [GO:1990439]; metal ion binding [GO:0046872]; protein serine/threonine phosphatase activity [GO:0004722]
TRINITY_DN310746_c0_g3	Q8X1F5	18.8034913208293	5.66271939780552	1.1580945176931e-07	2.42182603531092e-06	autophagy [GO:0006914]; protein transport [GO:0015031]	
TRINITY_DN295269_c0_g4	Q55FT4	14.4443391436367	3.4504687961474	1.27478161831022e-05	0.000191526655760686	chemotaxis to cAMP [GO:0043327]; chemotaxis to folate [GO:0043326]; establishment of cell polarity [GO:0030010]; negative regulation of actin filament polymerization [GO:0030837]; positive regulation of hh target transcription factor activity [GO:0007228]; protein phosphorylation [GO:0006468]; regulation of aggregation involved in sorocarp development [GO:0060176]; regulation of pseudopodium assembly [GO:0031272]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
TRINITY_DN314643_c0_g3	P20825	12.1986623260558	9.85725597108415	1.53677195280618e-12	7.08809467838635e-11	DNA integration [GO:0015074]	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]
TRINITY_DN271268_c0_g1	Q9P7N1	16.7956199169717	5.65559645728972	9.1695444119229e-08	2.01274751453201e-06	protein phosphorylation [GO:0006468]; tRNA threonylcarbamoyladenosine metabolic process [GO:0070525]; tRNA threonylcarbamoyladenosine modification [GO:0002949]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
TRINITY_DN256326_c0_g1	Q8GXU8	16.0227157691198	4.1368311950585	4.02480926289295e-06	6.69719605841597e-05	CDP-diacylglycerol biosynthetic process [GO:0016024]; embryo development ending in seed dormancy [GO:0009793]; phosphatidic acid biosynthetic process [GO:0006654]; phosphatidylglycerol biosynthetic process [GO:0006655]	1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]
TRINITY_DN316991_c4_g1	Q9C5D0	7.11525691006484	12.352595677977	2.62196416437374e-10	8.03463276112546e-09	cell redox homeostasis [GO:0045454]	
TRINITY_DN294161_c0_g1	Q9LZQ9	12.8366673520102	2.83262462655799	5.74014073404954e-05	0.000746459477810224	mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	ATP binding [GO:0005524]; ATP-dependent 3'-5' RNA helicase activity [GO:0034459]; RNA binding [GO:0003723]
TRINITY_DN295269_c0_g5	Q55FS2	15.1383348273827	3.95981151674203	6.53868473973334e-06	0.000104315614791107	activation of protein kinase activity [GO:0032147]; aggregation involved in sorocarp development [GO:0031152]; cell motility [GO:0048870]; chemotaxis to cAMP [GO:0043327]; negative regulation of cell-substrate adhesion [GO:0010812]; programmed cell death [GO:0012501]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; signal transduction [GO:0007165]; signal transduction by protein phosphorylation [GO:0023014]; stress-activated protein kinase signaling cascade [GO:0031098]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]
TRINITY_DN298831_c0_g1	P00434	17.2165316962049	7.53566275587544	3.29670406826389e-08	8.11704886430149e-07	hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]	heme binding [GO:0020037]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]
TRINITY_DN278923_c1_g1	Q8VZQ2	11.1253726716705	5.17696213688337	5.93975782462158e-05	0.000769186212016895	cell differentiation [GO:0030154]; phloem or xylem histogenesis [GO:0010087]; regulation of stomatal movement [GO:0010119]; response to auxin [GO:0009733]; root development [GO:0048364]; seed coat development [GO:0010214]; xylem development [GO:0010089]	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
TRINITY_DN277394_c0_g1	O14233	15.096697278837	3.7251641709294	1.02852447942362e-05	0.000157588280386937	mRNA cleavage [GO:0006379]; mRNA polyadenylation [GO:0006378]; regulation of mRNA 3'-end processing [GO:0031440]; RNA 3'-end processing [GO:0031123]	mRNA binding [GO:0003729]
TRINITY_DN299276_c0_g3	Q94A79	10.9938258787148	4.10913614923206	4.95636136254566e-05	0.000658366455668619	DNA methylation [GO:0006306]; gene silencing by RNA [GO:0031047]; regulation of production of siRNA involved in chromatin silencing by small RNA [GO:0070921]; RNA-directed DNA methylation [GO:0080188]	protein homodimerization activity [GO:0042803]
