TRINITY_DN276630_c0_g1	P32866	TRINITY_DN276630_c0_g1_i1	4.2e-25	G protein-coupled receptor kinase 2 (EC 2.7.11.16)	apical constriction involved in gastrulation [GO:0003384]; defense response to Gram-positive bacterium [GO:0050830]; imaginal disc-derived wing morphogenesis [GO:0007476]; negative regulation of smoothened signaling pathway [GO:0045879]; oocyte morphogenesis [GO:0048601]; positive regulation of antibacterial peptide biosynthetic process [GO:0006963]; positive regulation of cAMP-mediated signaling [GO:0043950]; positive regulation of receptor-mediated endocytosis [GO:0048260]; positive regulation of smoothened signaling pathway [GO:0045880]; positive regulation of Toll signaling pathway [GO:0045752]; protein phosphorylation [GO:0006468]; signal transduction [GO:0007165]	cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; plasma membrane [GO:0005886]	ATP binding [GO:0005524]; G protein-coupled receptor kinase activity [GO:0004703]; phosphatidylinositol-4-phosphate binding [GO:0070273]; protein serine/threonine kinase activity [GO:0004674]	GO:0003384; GO:0004674; GO:0004703; GO:0005524; GO:0005737; GO:0005886; GO:0006468; GO:0006963; GO:0007165; GO:0007476; GO:0009898; GO:0043950; GO:0045752; GO:0045879; GO:0045880; GO:0048260; GO:0048601; GO:0050830; GO:0070273	reviewed	Drosophila melanogaster (Fruit fly)	0	4	1	0	0	0	1	4	0	2	0	2	0	0	0
TRINITY_DN276631_c0_g2	P97501	TRINITY_DN276631_c0_g2_i1	8.4e-49	Dimethylaniline monooxygenase [N-oxide-forming] 3 (EC 1.14.13.8) (EC 1.14.14.73) (Dimethylaniline oxidase 3) (Hepatic flavin-containing monooxygenase 3) (FMO 3) (Trimethylamine monooxygenase) (EC 1.14.13.148)	drug metabolic process [GO:0017144]	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]	amino acid binding [GO:0016597]; flavin adenine dinucleotide binding [GO:0050660]; monooxygenase activity [GO:0004497]; N,N-dimethylaniline monooxygenase activity [GO:0004499]; NADP binding [GO:0050661]; trimethylamine monooxygenase activity [GO:0034899]	GO:0004497; GO:0004499; GO:0005789; GO:0016021; GO:0016597; GO:0017144; GO:0034899; GO:0043231; GO:0050660; GO:0050661	reviewed	Mus musculus (Mouse)	448	550	229	255	248	247	105	0	0	0	0	0	0	1	0
TRINITY_DN276633_c0_g1	Q8W4R8	TRINITY_DN276633_c0_g1_i2	2.6e-24	Phosphatidylinositol 4-kinase gamma 6 (AtPI4Kgamma6) (PI-4Kgamma6) (PI4K gamma 6) (EC 2.7.1.67)			1-phosphatidylinositol 4-kinase activity [GO:0004430]; ATP binding [GO:0005524]	GO:0004430; GO:0005524	reviewed	Arabidopsis thaliana (Mouse-ear cress)	0	1	1	0	1	0	0	0	0	61	0	0	0	0	0
TRINITY_DN276635_c0_g1	E2JA28	TRINITY_DN276635_c0_g1_i1	2.1e-22	Dapdiamide synthesis protein DdaC (EC 1.-.-.-)	antibiotic biosynthetic process [GO:0017000]		oxidoreductase activity [GO:0016491]	GO:0016491; GO:0017000	reviewed	Enterobacter agglomerans (Erwinia herbicola) (Pantoea agglomerans)	1	0	3	0	0	0	1	67	0	44	0	0	3	0	0
TRINITY_DN276637_c0_g1	O15736	TRINITY_DN276637_c0_g1_i1	2.5e-01	Protein tipD	autophagosome assembly [GO:0000045]; autophagosome maturation [GO:0097352]; culmination involved in sorocarp development [GO:0031154]; macroautophagy [GO:0016236]; phagocytosis [GO:0006909]; pinocytosis [GO:0006907]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; sorocarp development [GO:0030587]	Atg12-Atg5-Atg16 complex [GO:0034274]; autophagosome membrane [GO:0000421]; extracellular matrix [GO:0031012]	Atg8 ligase activity [GO:0019776]	GO:0000045; GO:0000421; GO:0006907; GO:0006909; GO:0016236; GO:0019776; GO:0030587; GO:0031012; GO:0031154; GO:0034274; GO:0043161; GO:0097352	reviewed	Dictyostelium discoideum (Slime mold)	0	0	0	0	1	0	0	168	3	0	0	0	0	0	0
TRINITY_DN27666_c0_g1	P42525	TRINITY_DN27666_c0_g1_i1	1.3e-66	Extracellular signal-regulated kinase 1 (ERK1) (EC 2.7.11.24) (MAP kinase 1)	aggregation involved in sorocarp development [GO:0031152]; asexual reproduction [GO:0019954]; cell cycle [GO:0007049]; cell division [GO:0051301]; cellular response to organic substance [GO:0071310]; chemotaxis to cAMP [GO:0043327]; defense response to bacterium [GO:0042742]; G protein-coupled receptor signaling pathway [GO:0007186]; intracellular signal transduction [GO:0035556]; MAPK cascade [GO:0000165]; polyphosphate-mediated signaling [GO:0110094]; positive regulation of chemorepellent activity [GO:1903669]; protein phosphorylation [GO:0006468]; regulation of aggregate size involved in sorocarp development [GO:0031157]; regulation of gene expression [GO:0010468]; slug development involved in sorocarp development [GO:0031153]; sorocarp development [GO:0030587]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]	GO:0000165; GO:0004707; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0006468; GO:0007049; GO:0007186; GO:0010468; GO:0019954; GO:0030587; GO:0031152; GO:0031153; GO:0031157; GO:0035556; GO:0042742; GO:0043327; GO:0051301; GO:0071310; GO:0110094; GO:1903669	reviewed	Dictyostelium discoideum (Slime mold)	0	0	1	0	1	0	0	0	0	3	0	0	6	2	0
TRINITY_DN276812_c0_g1	P27124	TRINITY_DN276812_c0_g1_i1	1.8e-60	Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (59 kDa immunophilin) (p59) (FK506-binding protein 4) (FKBP-4) (FKBP59) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]	chaperone-mediated protein folding [GO:0061077]; negative regulation of microtubule polymerization or depolymerization [GO:0031111]; negative regulation of neuron projection development [GO:0010977]	axonal growth cone [GO:0044295]; cytosol [GO:0005829]; microtubule [GO:0005874]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]	FK506 binding [GO:0005528]; heat shock protein binding [GO:0031072]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; tau protein binding [GO:0048156]	GO:0003755; GO:0005528; GO:0005654; GO:0005739; GO:0005829; GO:0005874; GO:0010977; GO:0031072; GO:0031111; GO:0044295; GO:0048156; GO:0061077	reviewed	Oryctolagus cuniculus (Rabbit)	3	4	38	3	4	0	0	0	0	1	0	0	10	0	0
TRINITY_DN276814_c0_g1	Q69RG7	TRINITY_DN276814_c0_g1_i1	3.1e-20	4-coumarate--CoA ligase-like 7 (EC 6.2.1.-)			ATP binding [GO:0005524]; ligase activity [GO:0016874]	GO:0005524; GO:0016874	reviewed	Oryza sativa subsp. japonica (Rice)	5	3	4	7	8	5	8	4	7	7	4	14	7	8	13
TRINITY_DN276816_c0_g1	O80674	TRINITY_DN276816_c0_g1_i2	3.4e-16	Transcription factor bHLH106 (Basic helix-loop-helix protein 106) (AtbHLH106) (bHLH 106) (Transcription factor EN 56) (bHLH transcription factor bHLH106)	hyperosmotic salinity response [GO:0042538]; regulation of transcription, DNA-templated [GO:0006355]	chloroplast envelope [GO:0009941]; nucleus [GO:0005634]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]	GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0009941; GO:0042538; GO:0046983	reviewed	Arabidopsis thaliana (Mouse-ear cress)	1	4	2	1	1	0	0	1	16	36	14	1	2	0	5
TRINITY_DN276819_c0_g1	Q54YG5	TRINITY_DN276819_c0_g1_i1	4.1e-40	Trafficking protein particle complex subunit 5	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]	endoplasmic reticulum [GO:0005783]; TRAPP complex [GO:0030008]; TRAPPIII protein complex [GO:1990072]; TRAPPII protein complex [GO:1990071]; TRAPPI protein complex [GO:1990070]		GO:0005783; GO:0006888; GO:0030008; GO:1990070; GO:1990071; GO:1990072	reviewed	Dictyostelium discoideum (Slime mold)	1	3	0	10	6	0	3	3	0	3	2	0	4	2	2
TRINITY_DN276819_c0_g2	Q54YG5	TRINITY_DN276819_c0_g2_i1	2.9e-29	Trafficking protein particle complex subunit 5	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]	endoplasmic reticulum [GO:0005783]; TRAPP complex [GO:0030008]; TRAPPIII protein complex [GO:1990072]; TRAPPII protein complex [GO:1990071]; TRAPPI protein complex [GO:1990070]		GO:0005783; GO:0006888; GO:0030008; GO:1990070; GO:1990071; GO:1990072	reviewed	Dictyostelium discoideum (Slime mold)	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
TRINITY_DN276843_c0_g1	P26360	TRINITY_DN276843_c0_g1_i1	6.3e-29	ATP synthase subunit gamma, mitochondrial (F-ATPase gamma subunit)	ATP synthesis coupled proton transport [GO:0015986]	mitochondrial inner membrane [GO:0005743]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]	proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]	GO:0005743; GO:0015986; GO:0045261; GO:0046933	reviewed	Ipomoea batatas (Sweet potato) (Convolvulus batatas)	994	844	996	367	192	407	939	6266	3619	2885	3605	3771	1593	3571	2000
TRINITY_DN276844_c0_g1	O34431	TRINITY_DN276844_c0_g1_i1	5.2e-83	Calcium-transporting ATPase (EC 7.2.2.10) (Calcium pump)		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	ATPase-coupled calcium transmembrane transporter activity [GO:0005388]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; proton-exporting ATPase activity, phosphorylative mechanism [GO:0008553]	GO:0005388; GO:0005524; GO:0005886; GO:0008553; GO:0016021; GO:0046872	reviewed	Bacillus subtilis (strain 168)	0	0	0	7	0	0	0	38	0	0	0	5	20	1	0
TRINITY_DN276860_c0_g1	Q9LNH5	TRINITY_DN276860_c0_g1_i1	1.3e-137	Probable sugar phosphate/phosphate translocator At1g48230	carbohydrate transport [GO:0008643]	endosome [GO:0005768]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; trans-Golgi network [GO:0005802]	antiporter activity [GO:0015297]; transmembrane transporter activity [GO:0022857]	GO:0005768; GO:0005794; GO:0005802; GO:0008643; GO:0015297; GO:0016021; GO:0022857	reviewed	Arabidopsis thaliana (Mouse-ear cress)	57	8	80	203	26	27	66	149	208	163	118	354	270	210	139
TRINITY_DN276861_c0_g1	P27476	TRINITY_DN276861_c0_g1_i1	6.5e-18	Nuclear localization sequence-binding protein (p67)	ribosomal small subunit assembly [GO:0000028]; rRNA processing [GO:0006364]	mitochondrion [GO:0005739]; nuclear envelope [GO:0005635]; nucleolus [GO:0005730]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]	mRNA binding [GO:0003729]; nuclear localization sequence binding [GO:0008139]; RNA binding [GO:0003723]; single-stranded telomeric DNA binding [GO:0043047]	GO:0000028; GO:0003723; GO:0003729; GO:0005634; GO:0005635; GO:0005730; GO:0005739; GO:0006364; GO:0008139; GO:0043047; GO:1990904	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	0	0	0	2	0	0	0	10	0	0	0	1	14	1	0
TRINITY_DN276866_c0_g1	Q08257	TRINITY_DN276866_c0_g1_i1	3.8e-62	Quinone oxidoreductase (EC 1.6.5.5) (NADPH:quinone reductase) (Zeta-crystallin)	protein homotetramerization [GO:0051289]; visual perception [GO:0007601]; xenobiotic catabolic process [GO:0042178]	cytosol [GO:0005829]; extracellular exosome [GO:0070062]	mRNA 3'-UTR binding [GO:0003730]; NADPH:quinone reductase activity [GO:0003960]; NADPH binding [GO:0070402]; zinc ion binding [GO:0008270]	GO:0003730; GO:0003960; GO:0005829; GO:0007601; GO:0008270; GO:0042178; GO:0051289; GO:0070062; GO:0070402	reviewed	Homo sapiens (Human)	0	0	0	0	0	0	1	12	0	14	0	0	2	1	0
TRINITY_DN276867_c0_g2	B8C6V3	TRINITY_DN276867_c0_g2_i1	8.2e-105	Methylthioribose-1-phosphate isomerase (M1Pi) (MTR-1-P isomerase) (EC 5.3.1.23) (S-methyl-5-thioribose-1-phosphate isomerase) (Translation initiation factor eIF-2B subunit alpha/beta/delta-like protein)	L-methionine salvage from methylthioadenosine [GO:0019509]; L-methionine salvage from S-adenosylmethionine [GO:0019284]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	S-methyl-5-thioribose-1-phosphate isomerase activity [GO:0046523]	GO:0005634; GO:0005737; GO:0019284; GO:0019509; GO:0046523	reviewed	Thalassiosira pseudonana (Marine diatom) (Cyclotella nana)	0	1	6	4	21	5	6	7	2	4	4	1	6	4	1
TRINITY_DN27688_c0_g1	P33311	TRINITY_DN27688_c0_g1_i1	6.9e-13	ATP-dependent permease MDL2, mitochondrial (Multidrug resistance-like protein 2)	cellular response to hydrogen peroxide [GO:0070301]; oligopeptide export from mitochondrion [GO:0090374]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; vacuolar membrane [GO:0005774]	ATPase activity [GO:0016887]; ATPase-coupled oligopeptide transmembrane transporter activity [GO:0015421]; ATP binding [GO:0005524]	GO:0005524; GO:0005739; GO:0005743; GO:0005774; GO:0015421; GO:0016021; GO:0016887; GO:0070301; GO:0090374	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1
TRINITY_DN276910_c0_g1	Q0VD24	TRINITY_DN276910_c0_g1_i1	2.4e-27	Histone-lysine N-methyltransferase SETMAR (EC 2.1.1.43) (SET domain and mariner transposase fusion protein homolog)	histone H3-K36 methylation [GO:0010452]; histone H3-K4 methylation [GO:0051568]	chromosome [GO:0005694]; nucleus [GO:0005634]	histone methyltransferase activity (H3-K36 specific) [GO:0046975]; histone methyltransferase activity (H3-K4 specific) [GO:0042800]; zinc ion binding [GO:0008270]	GO:0005634; GO:0005694; GO:0008270; GO:0010452; GO:0042800; GO:0046975; GO:0051568	reviewed	Bos taurus (Bovine)	36	50	36	31	26	21	6	0	0	0	0	0	0	0	0
TRINITY_DN276910_c0_g2	Q0VD24	TRINITY_DN276910_c0_g2_i1	1.6e-27	Histone-lysine N-methyltransferase SETMAR (EC 2.1.1.43) (SET domain and mariner transposase fusion protein homolog)	histone H3-K36 methylation [GO:0010452]; histone H3-K4 methylation [GO:0051568]	chromosome [GO:0005694]; nucleus [GO:0005634]	histone methyltransferase activity (H3-K36 specific) [GO:0046975]; histone methyltransferase activity (H3-K4 specific) [GO:0042800]; zinc ion binding [GO:0008270]	GO:0005634; GO:0005694; GO:0008270; GO:0010452; GO:0042800; GO:0046975; GO:0051568	reviewed	Bos taurus (Bovine)	186	240	168	174	154	165	77	0	0	0	0	0	0	1	0
TRINITY_DN276917_c1_g1	Q0SN26	TRINITY_DN276917_c1_g1_i1	8.1e-20	50S ribosomal protein L2	translation [GO:0006412]	large ribosomal subunit [GO:0015934]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]	GO:0003735; GO:0006412; GO:0015934; GO:0016740; GO:0019843	reviewed	Borrelia afzelii (strain PKo)	0	1	0	0	1	2	0	0	0	0	0	0	1	0	2
TRINITY_DN276917_c1_g2	P49545	TRINITY_DN276917_c1_g2_i1	3.0e-41	50S ribosomal protein L2, chloroplastic	translation [GO:0006412]	chloroplast [GO:0009507]; large ribosomal subunit [GO:0015934]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]	GO:0003735; GO:0006412; GO:0009507; GO:0015934; GO:0016740; GO:0019843	reviewed	Trieres chinensis (Marine centric diatom) (Odontella sinensis)	0	2	0	2	1	1	1	2	2	11	1	0	2	0	2
TRINITY_DN276932_c0_g1	P30838	TRINITY_DN276932_c0_g1_i1	6.5e-94	Aldehyde dehydrogenase, dimeric NADP-preferring (EC 1.2.1.5) (ALDHIII) (Aldehyde dehydrogenase 3) (Aldehyde dehydrogenase family 3 member A1)	aging [GO:0007568]; cellular aldehyde metabolic process [GO:0006081]; oxidation-reduction process [GO:0055114]; positive regulation of cell population proliferation [GO:0008284]; response to cAMP [GO:0051591]; response to drug [GO:0042493]; response to glucocorticoid [GO:0051384]; response to hypoxia [GO:0001666]; response to nutrient [GO:0007584]; xenobiotic metabolic process [GO:0006805]	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	3-chloroallyl aldehyde dehydrogenase activity [GO:0004028]; alcohol dehydrogenase (NADP+) activity [GO:0008106]; aldehyde dehydrogenase (NAD) activity [GO:0004029]; aldehyde dehydrogenase [NAD(P)+] activity [GO:0004030]; benzaldehyde dehydrogenase (NAD+) activity [GO:0018479]	GO:0001666; GO:0004028; GO:0004029; GO:0004030; GO:0005615; GO:0005783; GO:0005829; GO:0005886; GO:0006081; GO:0006805; GO:0007568; GO:0007584; GO:0008106; GO:0008284; GO:0016021; GO:0018479; GO:0042493; GO:0051384; GO:0051591; GO:0055114	reviewed	Homo sapiens (Human)	0	35	0	0	0	0	0	3	0	0	0	0	0	0	5
TRINITY_DN276935_c0_g1	P0A356	TRINITY_DN276935_c0_g1_i1	6.6e-17	Cold shock-like protein CspLA (CspL)		cytoplasm [GO:0005737]	DNA binding [GO:0003677]	GO:0003677; GO:0005737	reviewed	Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262)	29	7	7	3	1	5	5	2	0	0	0	0	1	2	0
TRINITY_DN276935_c0_g2	P0A356	TRINITY_DN276935_c0_g2_i1	4.4e-17	Cold shock-like protein CspLA (CspL)		cytoplasm [GO:0005737]	DNA binding [GO:0003677]	GO:0003677; GO:0005737	reviewed	Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262)	2	2	2	0	0	0	1	0	1	0	0	0	0	0	0
TRINITY_DN276939_c0_g1	P45434	TRINITY_DN276939_c0_g1_i1	5.6e-72	Translocon-associated protein subunit alpha (TRAP-alpha) (Signal sequence receptor subunit alpha) (SSR-alpha)		chloroplast thylakoid membrane [GO:0009535]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]		GO:0005773; GO:0005774; GO:0005783; GO:0005789; GO:0005794; GO:0005886; GO:0009535; GO:0016021	reviewed	Arabidopsis thaliana (Mouse-ear cress)	891	725	880	678	404	358	836	1830	1353	1433	1507	968	1025	1323	814
TRINITY_DN276939_c0_g2	P45434	TRINITY_DN276939_c0_g2_i1	1.3e-07	Translocon-associated protein subunit alpha (TRAP-alpha) (Signal sequence receptor subunit alpha) (SSR-alpha)		chloroplast thylakoid membrane [GO:0009535]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]		GO:0005773; GO:0005774; GO:0005783; GO:0005789; GO:0005794; GO:0005886; GO:0009535; GO:0016021	reviewed	Arabidopsis thaliana (Mouse-ear cress)	1	0	0	3	0	2	1	7	7	2	3	1	3	1	3
TRINITY_DN276943_c0_g1	Q01085	TRINITY_DN276943_c0_g1_i1	4.8e-61	Nucleolysin TIAR (TIA-1-related protein)	apoptotic process [GO:0006915]; defense response [GO:0006952]; fibroblast growth factor receptor signaling pathway [GO:0008543]; germ cell development [GO:0007281]; positive regulation of cell population proliferation [GO:0008284]; regulation of transcription by RNA polymerase II [GO:0006357]; stem cell division [GO:0017145]	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; lysosome [GO:0005764]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	DNA binding [GO:0003677]; mRNA 3'-UTR AU-rich region binding [GO:0035925]; RNA binding [GO:0003723]	GO:0003677; GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0005764; GO:0006357; GO:0006915; GO:0006952; GO:0007281; GO:0008284; GO:0008543; GO:0010494; GO:0017145; GO:0035925	reviewed	Homo sapiens (Human)	0	0	5	0	19	27	0	0	0	0	0	0	0	0	0
TRINITY_DN276949_c0_g1	Q9C102	TRINITY_DN276949_c0_g1_i1	3.5e-115	Putative glutamate synthase [NADPH] (EC 1.4.1.13) (NADPH-GOGAT)	ammonia assimilation cycle [GO:0019676]; glutamate biosynthetic process [GO:0006537]; invasive filamentous growth [GO:0036267]; L-glutamate biosynthetic process [GO:0097054]	cytosol [GO:0005829]; mitochondrion [GO:0005739]	3 iron, 4 sulfur cluster binding [GO:0051538]; flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; glutamate synthase (NADH) activity [GO:0016040]; glutamate synthase (NADPH) activity [GO:0004355]; iron ion binding [GO:0005506]	GO:0004355; GO:0005506; GO:0005739; GO:0005829; GO:0006537; GO:0010181; GO:0016040; GO:0019676; GO:0036267; GO:0050660; GO:0051538; GO:0097054	reviewed	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	0	25	0	0	0	0	0	0	0	0	0	0	0	0	1
TRINITY_DN27695_c0_g1	Q9Y899	TRINITY_DN27695_c0_g1_i1	5.2e-10	Calcium/calmodulin-dependent protein kinase cmkB (CaMK B) (EC 2.7.11.17) (CaMKI/IV homolog)	cell cycle [GO:0007049]; cell division [GO:0051301]		ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; calmodulin-dependent protein kinase activity [GO:0004683]	GO:0004683; GO:0005516; GO:0005524; GO:0007049; GO:0051301	reviewed	Emericella nidulans (Aspergillus nidulans)	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0
TRINITY_DN276974_c0_g1	Q9CA40	TRINITY_DN276974_c0_g1_i1	1.0e-07	Nudix hydrolase 1 (AtNUDT1) (7,8-dihydro-8-oxoguanine-triphosphatase) (8-oxo-dGTP diphosphatase) (8-oxo-dGTPase) (EC 3.6.1.55) (Dihydroneopterin triphosphate diphosphatase) (EC 3.6.1.67) (Dihydroneopterin triphosphate pyrophosphohydrolase) (DHNTP pyrophosphohydrolase) (NADH pyrophosphatase) (EC 3.6.1.22)	cellular response to DNA damage stimulus [GO:0006974]; dGTP catabolic process [GO:0006203]	cytosol [GO:0005829]	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity [GO:0035539]; 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity [GO:0008413]; dihydroneopterin triphosphate pyrophosphohydrolase activity [GO:0019177]; metal ion binding [GO:0046872]; NAD+ diphosphatase activity [GO:0000210]	GO:0000210; GO:0005829; GO:0006203; GO:0006974; GO:0008413; GO:0019177; GO:0035539; GO:0046872	reviewed	Arabidopsis thaliana (Mouse-ear cress)	91	67	28	95	77	103	56	0	0	0	0	0	0	1	1
TRINITY_DN276983_c0_g1	F4JVI3	TRINITY_DN276983_c0_g1_i1	8.5e-76	Transcription termination factor MTERF5, chloroplastic (Mitochondrial transcription termination factor 5) (Protein MTERF DEFECTIVE IN ARABIDOPSIS 1)	chloroplast organization [GO:0009658]; developmental process [GO:0032502]; DNA-templated transcription, termination [GO:0006353]; regulation of transcription, DNA-templated [GO:0006355]; response to abscisic acid [GO:0009737]; response to osmotic stress [GO:0006970]; response to salt stress [GO:0009651]	chloroplast [GO:0009507]	double-stranded DNA binding [GO:0003690]	GO:0003690; GO:0006353; GO:0006355; GO:0006970; GO:0009507; GO:0009651; GO:0009658; GO:0009737; GO:0032502	reviewed	Arabidopsis thaliana (Mouse-ear cress)	50	31	19	6	2	7	12	1229	553	519	533	410	211	536	242
TRINITY_DN276986_c0_g1	Q54LQ4	TRINITY_DN276986_c0_g1_i1	8.1e-54	Chloride channel protein E	regulation of ion transmembrane transport [GO:0034765]	chloride channel complex [GO:0034707]	voltage-gated chloride channel activity [GO:0005247]	GO:0005247; GO:0034707; GO:0034765	reviewed	Dictyostelium discoideum (Slime mold)	0	1	0	0	0	0	0	73	0	0	0	0	0	0	0
TRINITY_DN276991_c0_g1	Q6K431	TRINITY_DN276991_c0_g1_i1	5.5e-08	Histone-lysine N-methyltransferase TRX1 (OsTrx1) (EC 2.1.1.43) (Protein SET DOMAIN GROUP 723) (SET family protein 33) (OsSET33)	flower development [GO:0009908]; intracellular signal transduction [GO:0035556]; positive regulation of long-day photoperiodism, flowering [GO:0048578]	nucleus [GO:0005634]	histone-lysine N-methyltransferase activity [GO:0018024]; histone methyltransferase activity [GO:0042054]; metal ion binding [GO:0046872]	GO:0005634; GO:0009908; GO:0018024; GO:0035556; GO:0042054; GO:0046872; GO:0048578	reviewed	Oryza sativa subsp. japonica (Rice)	959	986	607	342	365	240	565	2373	1601	1596	845	729	1297	1121	900
TRINITY_DN276992_c0_g1	Q9VHS8	TRINITY_DN276992_c0_g1_i1	4.4e-140	Eukaryotic initiation factor 4A-III (eIF-4A-III) (eIF4A-III) (EC 3.6.4.13)	chromatin organization [GO:0006325]; exon-exon junction complex assembly [GO:1903040]; mRNA splicing, via spliceosome [GO:0000398]; mRNA transport [GO:0051028]; pole plasm oskar mRNA localization [GO:0045451]; positive regulation of gene expression [GO:0010628]; RNA splicing [GO:0008380]	catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; pole plasm [GO:0045495]; precatalytic spliceosome [GO:0071011]	ATP binding [GO:0005524]; helicase activity [GO:0004386]; RNA binding [GO:0003723]	GO:0000398; GO:0003723; GO:0004386; GO:0005524; GO:0005634; GO:0006325; GO:0008380; GO:0010628; GO:0045451; GO:0045495; GO:0051028; GO:0071011; GO:0071013; GO:1903040	reviewed	Drosophila melanogaster (Fruit fly)	193	167	86	159	248	209	106	0	0	0	0	0	0	1	0
TRINITY_DN276996_c0_g1	Q5APF2	TRINITY_DN276996_c0_g1_i1	1.5e-42	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	glutamine metabolic process [GO:0006541]; GMP biosynthetic process [GO:0006177]; GMP metabolic process [GO:0046037]	cytosol [GO:0005829]	ATP binding [GO:0005524]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; GMP synthase activity [GO:0003921]; pyrophosphatase activity [GO:0016462]	GO:0003921; GO:0003922; GO:0005524; GO:0005829; GO:0006177; GO:0006541; GO:0016462; GO:0046037	reviewed	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
TRINITY_DN276996_c1_g1	Q6FUF3	TRINITY_DN276996_c1_g1_i1	1.4e-174	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	glutamine metabolic process [GO:0006541]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; GMP synthase (glutamine-hydrolyzing) activity [GO:0003922]; pyrophosphatase activity [GO:0016462]	GO:0003922; GO:0005524; GO:0005737; GO:0006541; GO:0016462	reviewed	Candida glabrata (strain ATCC 2001 / CBS 138 / JCM 3761 / NBRC 0622 / NRRL Y-65) (Yeast) (Torulopsis glabrata)	6	12	25	47	48	14	16	24	1	10	14	2	14	0	4
