geneIDs	Uniprot	logFC	logCPM	edgeR.pvalue	FDR	BPGO	MFGO
TRINITY_DN316647_c2_g1	O14134	3.10503839219345	8.30104540252677	0.00396227118943868	0.0268930467791946	poly(A)+ mRNA export from nucleus [GO:0016973]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]
TRINITY_DN298445_c0_g2	Q9ZTN2	2.23923047491514	5.60038535322751	0.145723989801971	0.35880330026818	protein retention in ER lumen [GO:0006621]; protein transport [GO:0015031]; vesicle-mediated transport [GO:0016192]	ER retention sequence binding [GO:0046923]
TRINITY_DN298449_c4_g1	P22125	2.65569675871628	7.4673755540121	0.0386244347372285	0.153653760297844	protein transport [GO:0015031]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
TRINITY_DN226749_c0_g1	O75001	2.17088898052725	2.75617396418789	0.342577004087094	0.616081247907934	DNA replication initiation [GO:0006270]; DNA strand elongation involved in DNA replication [GO:0006271]; DNA unwinding involved in DNA replication [GO:0006268]; double-strand break repair via break-induced replication [GO:0000727]; mitotic DNA replication initiation [GO:1902975]; pre-replicative complex assembly involved in nuclear cell cycle DNA replication [GO:0006267]	ATP binding [GO:0005524]; DNA helicase activity [GO:0003678]; DNA replication origin binding [GO:0003688]; single-stranded DNA binding [GO:0003697]
TRINITY_DN293347_c0_g1	Q9R1N3	2.91606509760122	3.85215448072353	0.121503347081802	0.32113822307274	auditory receptor cell development [GO:0060117]; bicarbonate transport [GO:0015701]; regulation of intracellular pH [GO:0051453]	inorganic anion exchanger activity [GO:0005452]; sodium:bicarbonate symporter activity [GO:0008510]
TRINITY_DN173733_c0_g1	Q6YUU5	2.94372652949246	2.27374332932925	0.17935186985117	0.413323929403851		ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]
TRINITY_DN298617_c0_g1	O64668	2.70676794354945	4.1332436895919	0.205423149557454	0.446477983062023	Notch signaling pathway [GO:0007219]; protein processing [GO:0016485]	aspartic-type endopeptidase activity [GO:0004190]; endopeptidase activity [GO:0004175]
TRINITY_DN254270_c0_g1	Q99ME9	3.69358317060591	3.07040602011671	0.112897547011296	0.309142176020448	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; negative regulation of cell-cell adhesion [GO:0022408]; negative regulation of cell migration [GO:0030336]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of collagen binding [GO:0033342]; negative regulation of DNA replication [GO:0008156]; negative regulation of protein ubiquitination [GO:0031397]; protein stabilization [GO:0050821]; regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0000079]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
TRINITY_DN295088_c0_g1	O81395	3.11417217628726	4.32459716924536	0.10783546314558	0.300947482809351	dTMP biosynthetic process [GO:0006231]; one-carbon metabolic process [GO:0006730]; tetrahydrofolate biosynthetic process [GO:0046654]	dihydrofolate reductase activity [GO:0004146]; thymidylate synthase activity [GO:0004799]
TRINITY_DN299759_c0_g1	A1Z713	2.92372979676674	4.48025267500535	0.100764876856952	0.290109110578853	protein metabolic process [GO:0019538]; protein retention in Golgi apparatus [GO:0045053]; protein targeting to vacuole [GO:0006623]	
TRINITY_DN296374_c0_g1	O82663	2.63297671238047	5.4847602059377	0.12532828597776	0.327334215275247	mitochondrial electron transport, succinate to ubiquinone [GO:0006121]; tricarboxylic acid cycle [GO:0006099]	ATP binding [GO:0005524]; cobalt ion binding [GO:0050897]; electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; succinate dehydrogenase (ubiquinone) activity [GO:0008177]; succinate dehydrogenase activity [GO:0000104]
TRINITY_DN154815_c0_g1	Q93WX6	0.894624458340926	1.48913437456233	0.667843221229962	0.898244550289755	cysteine metabolic process [GO:0006534]; iron incorporation into metallo-sulfur cluster [GO:0018283]; response to selenium ion [GO:0010269]; selenium compound metabolic process [GO:0001887]; sulfur compound metabolic process [GO:0006790]	cysteine desulfurase activity [GO:0031071]; pyridoxal phosphate binding [GO:0030170]; selenocysteine lyase activity [GO:0009000]
TRINITY_DN215871_c0_g1	F4KDA5	2.78502673344639	2.33082586058098	0.254178232622344	0.51149650843053	peptide metabolic process [GO:0006518]; protein processing involved in protein targeting to mitochondrion [GO:0006627]; proteolysis [GO:0006508]	aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]
TRINITY_DN311983_c0_g1	A6QR55	2.96105044643509	5.89681915604455	0.059155201411379	0.204564635048288	negative regulation of protein ubiquitination [GO:0031397]; protein deubiquitination [GO:0016579]; protein localization to cell surface [GO:0034394]; regulation of protein stability [GO:0031647]; spliceosomal tri-snRNP complex assembly [GO:0000244]; ubiquitin-dependent protein catabolic process [GO:0006511]	adenosine receptor binding [GO:0031685]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]
TRINITY_DN292958_c0_g1	Q50KB1	2.74702618146029	6.83140010850326	0.0466237875366053	0.174698090103866	cell redox homeostasis [GO:0045454]	protein disulfide isomerase activity [GO:0003756]
TRINITY_DN254086_c0_g1	Q9XYS3	3.38265618059442	2.62226433117312	0.113058992391662	0.309142176020448	defense response [GO:0006952]; defense response to bacterium [GO:0042742]; oxidation-reduction process [GO:0055114]; sorocarp development [GO:0030587]; sporulation resulting in formation of a cellular spore [GO:0030435]; superoxide anion generation [GO:0042554]	flavin adenine dinucleotide binding [GO:0050660]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; superoxide-generating NADPH oxidase activity [GO:0016175]
TRINITY_DN226924_c0_g2	M0RC99	3.15125580041751	1.36040135959276	0.147856414703647	0.36211649993893	endocytosis [GO:0006897]; endosome organization [GO:0007032]; intracellular protein transport [GO:0006886]; phagocytosis [GO:0006909]; positive regulation of smooth muscle cell migration [GO:0014911]; positive regulation of smooth muscle cell proliferation [GO:0048661]; Rab protein signal transduction [GO:0032482]; regulation of endocytosis [GO:0030100]; regulation of filopodium assembly [GO:0051489]; regulation of long-term neuronal synaptic plasticity [GO:0048169]; regulation of synaptic vesicle exocytosis [GO:2000300]; vesicle-mediated transport [GO:0016192]	GDP-dissociation inhibitor binding [GO:0051021]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]
TRINITY_DN294134_c0_g1	Q2KIJ5	2.0043744175894	3.3453344902011	0.309481751056558	0.578409432077324	3-keto-sphinganine metabolic process [GO:0006666]; sphingolipid biosynthetic process [GO:0030148]	3-dehydrosphinganine reductase activity [GO:0047560]
TRINITY_DN274825_c0_g1	Q32L78	1.88883595231384	2.57112975290829	0.378282669809513	0.65516780249605	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; nervous system development [GO:0007399]; regulation of GTPase activity [GO:0043087]	
TRINITY_DN293812_c1_g1	F4JP48	2.38550867942735	3.05156516670655	0.226321034545659	0.474568835988357	homologous chromosome segregation [GO:0045143]; meiotic mismatch repair involved in reciprocal meiotic recombination [GO:0010777]; mismatch repair [GO:0006298]; reciprocal meiotic recombination [GO:0007131]; resolution of meiotic recombination intermediates [GO:0000712]; synapsis [GO:0007129]	ATP binding [GO:0005524]; DNA-dependent ATPase activity [GO:0008094]; mismatched DNA binding [GO:0030983]
TRINITY_DN314255_c1_g1	Q4IJM4	2.48648550308713	4.18125064461991	0.16574490955596	0.391887314801908		metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]
TRINITY_DN29863_c0_g1	P41348	1.35017327380596	2.11162195446796	0.627619203012586	0.87532798426102	oxidation-reduction process [GO:0055114]	4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; ferredoxin:thioredoxin reductase activity [GO:0030385]; ferredoxin-thioredoxin reductase activity [GO:0103012]; metal ion binding [GO:0046872]
TRINITY_DN314210_c0_g2	Q8W496	3.10271929301453	4.11465336589226	0.13689750308192	0.34536089056838	protein transport [GO:0015031]	2 iron, 2 sulfur cluster binding [GO:0051537]; chlorophyllide a oxygenase [overall] activity [GO:0010277]; metal ion binding [GO:0046872]
TRINITY_DN310725_c0_g1	P38605	2.19268940516822	4.40089910872562	0.205942542729984	0.446979081170617	pentacyclic triterpenoid biosynthetic process [GO:0019745]; pollen development [GO:0009555]; thylakoid membrane organization [GO:0010027]	beta-amyrin synthase activity [GO:0042300]; cycloartenol synthase activity [GO:0016871]; lanosterol synthase activity [GO:0000250]
TRINITY_DN312765_c0_g4	Q69QJ7	2.26974706708245	4.89356109648925	0.186967716303535	0.423620118564744	glycolipid biosynthetic process [GO:0009247]	1,2-diacylglycerol 3-beta-galactosyltransferase activity [GO:0046509]
TRINITY_DN312761_c0_g1	F4JFN3	2.64777593810453	8.48301083684962	0.0172326410071084	0.0874344654377057	protein folding [GO:0006457]	ATP binding [GO:0005524]; unfolded protein binding [GO:0051082]
TRINITY_DN256932_c0_g1	P62482	0.707969549521213	1.69369819028417	0.621410571580386	0.870255981466649	hematopoietic progenitor cell differentiation [GO:0002244]; NADPH oxidation [GO:0070995]; neuromuscular process [GO:0050905]; oxidation-reduction process [GO:0055114]; protein heterooligomerization [GO:0051291]; regulation of potassium ion transmembrane transport [GO:1901379]; regulation of protein localization to cell surface [GO:2000008]	aldo-keto reductase (NADP) activity [GO:0004033]; ion channel binding [GO:0044325]; potassium channel regulator activity [GO:0015459]; voltage-gated potassium channel activity [GO:0005249]
TRINITY_DN298470_c0_g1	Q75AV8	2.54394934098724	5.03004328067173	0.144616305258728	0.357004351299602	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of cell cycle [GO:0051726]	mRNA cap binding [GO:0098808]; phosphatidylinositol-3-phosphate binding [GO:0032266]; RNA 7-methylguanosine cap binding [GO:0000340]; translation initiation factor activity [GO:0003743]
TRINITY_DN255206_c0_g1	Q3ZCE0	4.18434121843306	2.47881685293248	0.0862757153623614	0.260764979537606	mRNA splicing, via spliceosome [GO:0000398]; RNA metabolic process [GO:0016070]	RNA binding [GO:0003723]
TRINITY_DN292910_c0_g3	P72991	1.92854235885965	6.15497578426175	0.19914659374797	0.439628179493557	photoinhibition [GO:0010205]; photosystem II repair [GO:0010206]; proteolysis [GO:0006508]; PSII associated light-harvesting complex II catabolic process [GO:0010304]; thylakoid membrane organization [GO:0010027]	ATP binding [GO:0005524]; ATP-dependent peptidase activity [GO:0004176]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]
TRINITY_DN316238_c1_g3	Q6CF41	2.29047039439931	4.29640404426712	0.225431240616643	0.473665777127298	chaperone-mediated protein folding [GO:0061077]; protein peptidyl-prolyl isomerization [GO:0000413]	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
TRINITY_DN276012_c0_g1	Q27257	2.30529134619916	3.23349269000649	0.236975253945263	0.490594254823136	mitochondrial transport [GO:0006839]; multicellular organism development [GO:0007275]	transmembrane transporter activity [GO:0022857]
TRINITY_DN296372_c0_g2	O48963	1.99628424855322	5.05526170801858	0.229700633856519	0.479882930730162	chloroplast accumulation movement [GO:0009904]; chloroplast avoidance movement [GO:0009903]; circadian rhythm [GO:0007623]; negative regulation of anion channel activity by blue light [GO:0010362]; phototropism [GO:0009638]; protein autophosphorylation [GO:0046777]; protein-chromophore linkage [GO:0018298]; protein phosphorylation [GO:0006468]; regulation of proton transport [GO:0010155]; regulation of stomatal movement [GO:0010119]; response to blue light [GO:0009637]	ATP binding [GO:0005524]; blue light photoreceptor activity [GO:0009882]; FMN binding [GO:0010181]; identical protein binding [GO:0042802]; kinase activity [GO:0016301]; mRNA binding [GO:0003729]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
TRINITY_DN277322_c0_g2	Q5I0M2	1.87439231377778	3.65452031902014	0.332684972288966	0.60355216250548	NAD biosynthetic process [GO:0009435]; quinolinate catabolic process [GO:0034213]; quinolinate metabolic process [GO:0046874]	nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]
TRINITY_DN292998_c5_g3	Q24186	1.90734078329676	2.09972622894926	0.431452300328706	0.710667839019343	cytoplasmic translation [GO:0002181]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
TRINITY_DN104382_c0_g1	O60341	3.77152447829937	1.60001393107535	0.0853942076210258	0.259367097730201	alternative mRNA splicing, via spliceosome [GO:0000380]; blood coagulation [GO:0007596]; cellular response to cAMP [GO:0071320]; cellular response to gamma radiation [GO:0071480]; cellular response to UV [GO:0034644]; cerebral cortex development [GO:0021987]; guanine metabolic process [GO:0046098]; histone H3-K4 demethylation [GO:0034720]; histone H3-K9 demethylation [GO:0033169]; muscle cell development [GO:0055001]; negative regulation of DNA binding [GO:0043392]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; negative regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043518]; negative regulation of histone H3-K4 methylation [GO:0051572]; negative regulation of histone H3-K9 methylation [GO:0051573]; negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:1902166]; negative regulation of protein binding [GO:0032091]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neuron maturation [GO:0042551]; positive regulation of cell size [GO:0045793]; positive regulation of chromatin binding [GO:0035563]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of histone ubiquitination [GO:0033184]; positive regulation of neural precursor cell proliferation [GO:2000179]; positive regulation of neuroblast proliferation [GO:0002052]; positive regulation of neuron projection development [GO:0010976]; positive regulation of stem cell proliferation [GO:2000648]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein demethylation [GO:0006482]; regulation of cellular protein localization [GO:1903827]; regulation of double-strand break repair via homologous recombination [GO:0010569]; regulation of transcription by RNA polymerase II [GO:0006357]; response to fungicide [GO:0060992]	androgen receptor binding [GO:0050681]; chromatin binding [GO:0003682]; demethylase activity [GO:0032451]; enzyme binding [GO:0019899]; flavin adenine dinucleotide binding [GO:0050660]; histone demethylase activity [GO:0032452]; histone demethylase activity (H3-dimethyl-K4 specific) [GO:0034648]; histone demethylase activity (H3-K4 specific) [GO:0032453]; histone demethylase activity (H3-K9 specific) [GO:0032454]; MRF binding [GO:0043426]; nuclear receptor transcription coactivator activity [GO:0030374]; oxidoreductase activity [GO:0016491]; p53 binding [GO:0002039]; RNA polymerase II transcription factor binding [GO:0001085]; telomeric DNA binding [GO:0042162]; telomeric repeat-containing RNA binding [GO:0061752]; transcription factor binding [GO:0008134]; transcription regulatory region DNA binding [GO:0044212]
TRINITY_DN172938_c0_g1	P39109	3.80473748406038	1.58517955797629	0.0413710483693113	0.16141172798958	bilirubin transport [GO:0015723]; cell redox homeostasis [GO:0045454]; glutathione metabolic process [GO:0006749]; response to cadmium ion [GO:0046686]; response to metal ion [GO:0010038]; transmembrane transport [GO:0055085]; vacuole fusion, non-autophagic [GO:0042144]	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]; bilirubin transmembrane transporter activity [GO:0015127]; glutathione S-conjugate-exporting ATPase activity [GO:0015431]
TRINITY_DN227743_c0_g1	P41042	4.84280775064723	1.375057306529	0.0306689429409579	0.132017216136669	cytoplasmic translation [GO:0002181]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
TRINITY_DN311980_c2_g1	P02578	6.2054792192965	1.51267642643304	0.0146252879637276	0.0779092362267417		ATP binding [GO:0005524]
TRINITY_DN316647_c2_g3	O93796	2.32336361263072	6.42162509793223	0.0815722226381983	0.251710896376095	negative regulation of protein kinase activity [GO:0006469]; translational termination [GO:0006415]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; translation elongation factor activity [GO:0003746]
TRINITY_DN316212_c1_g2	P33144	2.3098329445848	5.28703014289809	0.15812034063982	0.380250547226295	cell division [GO:0051301]; meiotic chromosome separation [GO:0051307]	cysteine-type endopeptidase activity [GO:0004197]
TRINITY_DN276867_c0_g2	B8C6V3	2.53289456632694	2.98054346756896	0.210362604030635	0.454579837232646	L-methionine salvage from methylthioadenosine [GO:0019509]; L-methionine salvage from S-adenosylmethionine [GO:0019284]	S-methyl-5-thioribose-1-phosphate isomerase activity [GO:0046523]
TRINITY_DN292910_c0_g7	P72991	1.62910484631058	4.3754745352754	0.381503970021949	0.660079495179517	photoinhibition [GO:0010205]; photosystem II repair [GO:0010206]; proteolysis [GO:0006508]; PSII associated light-harvesting complex II catabolic process [GO:0010304]; thylakoid membrane organization [GO:0010027]	ATP binding [GO:0005524]; ATP-dependent peptidase activity [GO:0004176]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]
TRINITY_DN314620_c0_g1	Q6VNB8	2.47805828542177	6.05399563563539	0.0929205255506314	0.273894311027814	aggrephagy [GO:0035973]; multicellular organism development [GO:0007275]	1-phosphatidylinositol binding [GO:0005545]; beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity [GO:0003831]; metal ion binding [GO:0046872]
TRINITY_DN296752_c0_g1	Q6GNG3	2.77331056608815	5.5333475825174	0.102782666176326	0.291311677486933	cell redox homeostasis [GO:0045454]	protein disulfide isomerase activity [GO:0003756]
TRINITY_DN278346_c0_g1	Q9WTP7	2.4299765927937	4.25595549087638	0.200326751165949	0.439948428023698	ADP biosynthetic process [GO:0006172]; AMP metabolic process [GO:0046033]; AMP phosphorylation [GO:0006756]; ATP metabolic process [GO:0046034]; dATP metabolic process [GO:0046060]; GTP metabolic process [GO:0046039]; ITP metabolic process [GO:0046041]; protein homooligomerization [GO:0051260]; UTP metabolic process [GO:0046051]	adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; identical protein binding [GO:0042802]; nucleoside triphosphate adenylate kinase activity [GO:0046899]
TRINITY_DN296771_c4_g1	A8CEP3	2.1438534749637	7.25135055463674	0.0948377628998058	0.277870310097261	calcium-mediated signaling [GO:0019722]	calcium ion binding [GO:0005509]
TRINITY_DN278961_c0_g1	Q02784	2.87867083225865	3.96237898776629	0.137616020094045	0.346017905566523	cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]; iron-sulfur cluster assembly [GO:0016226]; response to osmotic stress [GO:0006970]	2 iron, 2 sulfur cluster binding [GO:0051537]; disulfide oxidoreductase activity [GO:0015036]; electron transfer activity [GO:0009055]; glutathione disulfide oxidoreductase activity [GO:0015038]; metal ion binding [GO:0046872]; protein disulfide oxidoreductase activity [GO:0015035]
TRINITY_DN298616_c0_g1	Q08E40	2.29227265825875	3.88831563749216	0.230899059465362	0.480827267695884	cellular zinc ion homeostasis [GO:0006882]; regulation of microtubule polymerization [GO:0031113]; regulation of neuron projection development [GO:0010975]; signal transduction [GO:0007165]; zinc ion import across plasma membrane [GO:0071578]	zinc ion transmembrane transporter activity [GO:0005385]
TRINITY_DN276563_c0_g1	Q6ADJ8	3.0564014455557	2.82368206426466	0.140819983260739	0.351198910710706	protein repair [GO:0030091]; response to oxidative stress [GO:0006979]	peptide-methionine (R)-S-oxide reductase activity [GO:0033743]; zinc ion binding [GO:0008270]
TRINITY_DN276068_c0_g1	Q6C4W6	1.7462957762001	3.69211010383369	0.393921367568386	0.670988790657212	protein refolding [GO:0042026]	cyclosporin A binding [GO:0016018]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; unfolded protein binding [GO:0051082]
TRINITY_DN276019_c0_g1	Q80X73	2.28386938129627	2.97261315330615	0.263321894257388	0.524440967005545	cell cycle [GO:0007049]; cell division [GO:0051301]; chromosome organization [GO:0051276]; endoderm development [GO:0007492]; inner cell mass cell proliferation [GO:0001833]; mesenchymal to epithelial transition [GO:0060231]; nonfunctional rRNA decay [GO:0070651]; nuclear-transcribed mRNA catabolic process, no-go decay [GO:0070966]; nuclear-transcribed mRNA catabolic process, non-stop decay [GO:0070481]; positive regulation of BMP signaling pathway [GO:0030513]; ribosome disassembly [GO:0032790]; RNA surveillance [GO:0071025]; stem cell population maintenance [GO:0019827]	endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; ribosome binding [GO:0043022]
TRINITY_DN277059_c0_g1	Q8BHJ9	2.31756792588323	3.03107009103248	0.286288459279383	0.553882695711566	alternative mRNA splicing, via spliceosome [GO:0000380]; cellular response to heat [GO:0034605]; intracellular protein transport [GO:0006886]; mRNA 3'-splice site recognition [GO:0000389]; RNA splicing, via transesterification reactions [GO:0000375]	pre-mRNA 3'-splice site binding [GO:0030628]; second spliceosomal transesterification activity [GO:0000386]; zinc ion binding [GO:0008270]
TRINITY_DN314849_c0_g1	A8X6H4	2.65338310566461	5.81988360404447	0.113835623667163	0.309909449779941	multicellular organism development [GO:0007275]	ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; calmodulin-dependent protein kinase activity [GO:0004683]; metal ion binding [GO:0046872]
TRINITY_DN316937_c2_g5	Q8HY87	3.64398634253546	2.2974310984323	0.121959294836898	0.321905676078685	mitochondrial tRNA 3'-trailer cleavage, endonucleolytic [GO:0072684]	endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]
TRINITY_DN295210_c0_g1	Q6F388	2.87702558899553	5.01931689677164	0.130585308510297	0.334665877438526	cellular response to heat [GO:0034605]; positive regulation of transcription from RNA polymerase II promoter in response to heat stress [GO:0061408]	DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
TRINITY_DN298609_c0_g1	Q31QG5	3.84970058238069	3.24646398723389	0.0794045441629996	0.247489490618815	DNA-templated transcription, initiation [GO:0006352]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; sigma factor activity [GO:0016987]
TRINITY_DN311036_c1_g1	Q2L6W9	2.10429753455543	5.22253561112427	0.201431421907373	0.440898338616208	cell projection assembly [GO:0030031]; establishment or maintenance of cell polarity [GO:0007163]; intracellular signal transduction [GO:0035556]; negative regulation of cell growth [GO:0030308]; neuron projection development [GO:0031175]; peptidyl-serine phosphorylation [GO:0018105]; protein phosphorylation [GO:0006468]; regulation of cell shape [GO:0008360]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]
TRINITY_DN314213_c0_g6	Q9SUS3	2.71626514103668	5.44390877161698	0.0952686436100439	0.27810017933346	intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]	clathrin binding [GO:0030276]
TRINITY_DN175123_c0_g1	Q9FE58	2.7227496664776	1.97453977728904	0.269406073045517	0.532424171466484	translation [GO:0006412]	mRNA binding [GO:0003729]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
TRINITY_DN271646_c0_g1	O82266	1.06963125299795	3.07890139264208	0.662779525324535	0.896156675788307	cell cycle [GO:0007049]; cell division [GO:0051301]; embryo sac development [GO:0009553]; megagametogenesis [GO:0009561]; positive regulation of transcription by RNA polymerase I [GO:0045943]; rRNA processing [GO:0006364]	
TRINITY_DN292971_c0_g2	P23696	1.8437187896286	5.36346657414092	0.241699676300721	0.495854395287421	asymmetric neuroblast division [GO:0055059]; autophagy [GO:0006914]; centriole replication [GO:0007099]; centrosome cycle [GO:0007098]; chromosome segregation [GO:0007059]; circadian rhythm [GO:0007623]; establishment of epithelial cell polarity [GO:0090162]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]; negative regulation of hippo signaling [GO:0035331]; negative regulation of insulin receptor signaling pathway [GO:0046627]; negative regulation of neuroblast proliferation [GO:0007406]; negative regulation of protein kinase B signaling [GO:0051898]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of smoothened signaling pathway [GO:0045879]; oogenesis [GO:0048477]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of smoothened signaling pathway [GO:0045880]; protein dephosphorylation [GO:0006470]; R7 cell fate commitment [GO:0007465]; response to light stimulus [GO:0009416]; spindle assembly [GO:0051225]; spindle organization [GO:0007051]; wing disc dorsal/ventral pattern formation [GO:0048190]	metal ion binding [GO:0046872]; phosphatase regulator activity [GO:0019208]; protein serine/threonine phosphatase activity [GO:0004722]
TRINITY_DN276555_c0_g2	P09671	1.67726688316568	4.74269893814857	0.318815934292181	0.588393152435481	acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0003069]; age-dependent response to oxidative stress [GO:0001306]; age-dependent response to reactive oxygen species [GO:0001315]; apoptotic mitochondrial changes [GO:0008637]; cellular response to ethanol [GO:0071361]; detection of oxygen [GO:0003032]; erythrophore differentiation [GO:0048773]; glutathione metabolic process [GO:0006749]; heart development [GO:0007507]; hemopoiesis [GO:0030097]; hydrogen peroxide biosynthetic process [GO:0050665]; hydrogen peroxide metabolic process [GO:0042743]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; intrinsic apoptotic signaling pathway in response to oxidative stress [GO:0008631]; iron ion homeostasis [GO:0055072]; liver development [GO:0001889]; locomotory behavior [GO:0007626]; mitochondrion organization [GO:0007005]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of fat cell differentiation [GO:0045599]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway [GO:1902176]; negative regulation of vascular smooth muscle cell proliferation [GO:1904706]; neuron development [GO:0048666]; oxygen homeostasis [GO:0032364]; positive regulation of cell migration [GO:0030335]; positive regulation of nitric oxide biosynthetic process [GO:0045429]; positive regulation of vascular associated smooth muscle cell apoptotic process [GO:1905461]; positive regulation of vascular smooth muscle cell differentiation involved in phenotypic switching [GO:1905932]; post-embryonic development [GO:0009791]; protein homooligomerization [GO:0051260]; protein homotetramerization [GO:0051289]; regulation of blood pressure [GO:0008217]; regulation of catalytic activity [GO:0050790]; regulation of mitochondrial membrane potential [GO:0051881]; regulation of transcription by RNA polymerase II [GO:0006357]; release of cytochrome c from mitochondria [GO:0001836]; removal of superoxide radicals [GO:0019430]; respiratory electron transport chain [GO:0022904]; response to activity [GO:0014823]; response to axon injury [GO:0048678]; response to cadmium ion [GO:0046686]; response to cold [GO:0009409]; response to drug [GO:0042493]; response to electrical stimulus [GO:0051602]; response to gamma radiation [GO:0010332]; response to hydrogen peroxide [GO:0042542]; response to hyperoxia [GO:0055093]; response to hypoxia [GO:0001666]; response to immobilization stress [GO:0035902]; response to isolation stress [GO:0035900]; response to L-ascorbic acid [GO:0033591]; response to lipopolysaccharide [GO:0032496]; response to magnetism [GO:0071000]; response to manganese ion [GO:0010042]; response to nutrient levels [GO:0031667]; response to oxidative stress [GO:0006979]; response to reactive oxygen species [GO:0000302]; response to selenium ion [GO:0010269]; response to silicon dioxide [GO:0034021]; response to superoxide [GO:0000303]; response to zinc ion [GO:0010043]; superoxide anion generation [GO:0042554]; superoxide metabolic process [GO:0006801]; vasodilation [GO:0042311]	DNA binding [GO:0003677]; enzyme binding [GO:0019899]; identical protein binding [GO:0042802]; manganese ion binding [GO:0030145]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; oxygen binding [GO:0019825]; superoxide dismutase activity [GO:0004784]
TRINITY_DN316904_c8_g4	P15357	3.31315855969995	2.20326708424526	0.175254263212162	0.408711505433742	cytoplasmic translation [GO:0002181]; modification-dependent protein catabolic process [GO:0019941]; protein ubiquitination [GO:0016567]	metal ion binding [GO:0046872]; protein tag [GO:0031386]; structural constituent of ribosome [GO:0003735]; ubiquitin protein ligase binding [GO:0031625]
